season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
2016,10,silverstone,grosjean,1986-04-17,French,haas,13,,Retired,0.0,20
2016,10,silverstone,ericsson,1990-09-02,Swedish,sauber,22,,Power Unit,0.0,21
2016,10,silverstone,wehrlein,1994-10-18,German,manor,20,,Spun off,0.0,22
2016,11,hungaroring,hamilton,1985-01-07,British,mercedes,2,6030115.0,Finished,25.0,1
2016,11,hungaroring,rosberg,1985-06-27,German,mercedes,1,6032092.0,Finished,18.0,2
2016,11,hungaroring,ricciardo,1989-07-01,Australian,red_bull,3,6057654.0,Finished,15.0,3
2016,11,hungaroring,vettel,1987-07-03,German,ferrari,5,6058328.0,Finished,12.0,4
2016,11,hungaroring,max_verstappen,1997-09-30,Dutch,red_bull,4,6078774.0,Finished,10.0,5
2016,11,hungaroring,raikkonen,1979-10-17,Finnish,ferrari,14,6079159.0,Finished,8.0,6
2016,11,hungaroring,alonso,1981-07-29,Spanish,mclaren,7,,+1 Lap,6.0,7
2016,11,hungaroring,sainz,1994-09-01,Spanish,toro_rosso,6,,+1 Lap,4.0,8
2016,11,hungaroring,bottas,1989-08-28,Finnish,williams,10,,+1 Lap,2.0,9
2016,11,hungaroring,hulkenberg,1987-08-19,German,force_india,9,,+1 Lap,1.0,10
2016,11,hungaroring,perez,1990-01-26,Mexican,force_india,13,,+1 Lap,0.0,11
2016,11,hungaroring,jolyon_palmer,1991-01-20,British,renault,17,,+1 Lap,0.0,12
2016,11,hungaroring,gutierrez,1991-08-05,Mexican,haas,15,,+1 Lap,0.0,13
2016,11,hungaroring,grosjean,1986-04-17,French,haas,11,,+1 Lap,0.0,14
2016,11,hungaroring,kevin_magnussen,1992-10-05,Danish,renault,19,,+1 Lap,0.0,15
2016,11,hungaroring,kvyat,1994-04-26,Russian,toro_rosso,12,,+1 Lap,0.0,16
2016,11,hungaroring,nasr,1992-08-21,Brazilian,sauber,16,,+1 Lap,0.0,17
2016,11,hungaroring,massa,1981-04-25,Brazilian,williams,18,,+2 Laps,0.0,18
2016,11,hungaroring,wehrlein,1994-10-18,German,manor,20,,+2 Laps,0.0,19
2016,11,hungaroring,ericsson,1990-09-02,Swedish,sauber,22,,+2 Laps,0.0,20
2016,11,hungaroring,haryanto,1993-01-22,Indonesian,manor,21,,+2 Laps,0.0,21
2016,11,hungaroring,button,1980-01-19,British,mclaren,8,,Oil leak,0.0,22
2016,12,hockenheimring,hamilton,1985-01-07,British,mercedes,2,5444200.0,Finished,25.0,1
2016,12,hockenheimring,ricciardo,1989-07-01,Australian,red_bull,3,5451196.0,Finished,18.0,2
2016,12,hockenheimring,max_verstappen,1997-09-30,Dutch,red_bull,4,5457613.0,Finished,15.0,3
2016,12,hockenheimring,rosberg,1985-06-27,German,mercedes,1,5460045.0,Finished,12.0,4
2016,12,hockenheimring,vettel,1987-07-03,German,ferrari,6,5476770.0,Finished,10.0,5
2016,12,hockenheimring,raikkonen,1979-10-17,Finnish,ferrari,5,5481223.0,Finished,8.0,6
2016,12,hockenheimring,hulkenberg,1987-08-19,German,force_india,8,5514249.0,Finished,6.0,7
2016,12,hockenheimring,button,1980-01-19,British,mclaren,12,,+1 Lap,4.0,8
2016,12,hockenheimring,bottas,1989-08-28,Finnish,williams,7,,+1 Lap,2.0,9
2016,12,hockenheimring,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,1.0,10
2016,12,hockenheimring,gutierrez,1991-08-05,Mexican,haas,11,,+1 Lap,0.0,11
2016,12,hockenheimring,alonso,1981-07-29,Spanish,mclaren,13,,+1 Lap,0.0,12
2016,12,hockenheimring,grosjean,1986-04-17,French,haas,20,,+1 Lap,0.0,13
2016,12,hockenheimring,sainz,1994-09-01,Spanish,toro_rosso,15,,+1 Lap,0.0,14
2016,12,hockenheimring,kvyat,1994-04-26,Russian,toro_rosso,18,,+1 Lap,0.0,15
2016,12,hockenheimring,kevin_magnussen,1992-10-05,Danish,renault,16,,+1 Lap,0.0,16
2016,12,hockenheimring,wehrlein,1994-10-18,German,manor,17,,+2 Laps,0.0,17
2016,12,hockenheimring,ericsson,1990-09-02,Swedish,sauber,22,,+2 Laps,0.0,18
2016,12,hockenheimring,jolyon_palmer,1991-01-20,British,renault,14,,+2 Laps,0.0,19
2016,12,hockenheimring,haryanto,1993-01-22,Indonesian,manor,19,,+2 Laps,0.0,20
2016,12,hockenheimring,nasr,1992-08-21,Brazilian,sauber,21,,Power Unit,0.0,21
2016,12,hockenheimring,massa,1981-04-25,Brazilian,williams,10,,Suspension,0.0,22
2016,13,spa,rosberg,1985-06-27,German,mercedes,1,6291058.0,Finished,25.0,1
2016,13,spa,ricciardo,1989-07-01,Australian,red_bull,5,6305171.0,Finished,18.0,2
2016,13,spa,hamilton,1985-01-07,British,mercedes,21,6318692.0,Finished,15.0,3
2016,13,spa,hulkenberg,1987-08-19,German,force_india,7,6326965.0,Finished,12.0,4
2016,13,spa,perez,1990-01-26,Mexican,force_india,6,6331718.0,Finished,10.0,5
2016,13,spa,vettel,1987-07-03,German,ferrari,4,6336452.0,Finished,8.0,6
2016,13,spa,alonso,1981-07-29,Spanish,mclaren,22,6350503.0,Finished,6.0,7
2016,13,spa,bottas,1989-08-28,Finnish,williams,8,6351209.0,Finished,4.0,8
2016,13,spa,raikkonen,1979-10-17,Finnish,ferrari,3,6352167.0,Finished,2.0,9
2016,13,spa,massa,1981-04-25,Brazilian,williams,10,6356931.0,Finished,1.0,10
2016,13,spa,max_verstappen,1997-09-30,Dutch,red_bull,2,6362196.0,Finished,0.0,11
2016,13,spa,gutierrez,1991-08-05,Mexican,haas,18,6364935.0,Finished,0.0,12
2016,13,spa,grosjean,1986-04-17,French,haas,11,6367532.0,Finished,0.0,13
2016,13,spa,kvyat,1994-04-26,Russian,toro_rosso,19,6378155.0,Finished,0.0,14
2016,13,spa,jolyon_palmer,1991-01-20,British,renault,13,6384223.0,Finished,0.0,15
2016,13,spa,ocon,1996-09-17,French,manor,17,,+1 Lap,0.0,16
2016,13,spa,nasr,1992-08-21,Brazilian,sauber,16,,+1 Lap,0.0,17
2016,13,spa,kevin_magnussen,1992-10-05,Danish,renault,12,,Accident,0.0,18
2016,13,spa,ericsson,1990-09-02,Swedish,sauber,20,,Gearbox,0.0,19
2016,13,spa,sainz,1994-09-01,Spanish,toro_rosso,14,,Puncture,0.0,20
2016,13,spa,button,1980-01-19,British,mclaren,9,,Collision damage,0.0,21
2016,13,spa,wehrlein,1994-10-18,German,manor,15,,Collision damage,0.0,22
2016,14,monza,rosberg,1985-06-27,German,mercedes,2,4648089.0,Finished,25.0,1
2016,14,monza,hamilton,1985-01-07,British,mercedes,1,4663159.0,Finished,18.0,2
2016,14,monza,vettel,1987-07-03,German,ferrari,3,4669079.0,Finished,15.0,3
2016,14,monza,raikkonen,1979-10-17,Finnish,ferrari,4,4675650.0,Finished,12.0,4
2016,14,monza,ricciardo,1989-07-01,Australian,red_bull,6,4693384.0,Finished,10.0,5
2016,14,monza,bottas,1989-08-28,Finnish,williams,5,4699104.0,Finished,8.0,6
2016,14,monza,max_verstappen,1997-09-30,Dutch,red_bull,7,4702325.0,Finished,6.0,7
2016,14,monza,perez,1990-01-26,Mexican,force_india,8,4713043.0,Finished,4.0,8
2016,14,monza,massa,1981-04-25,Brazilian,williams,11,4713706.0,Finished,2.0,9
2016,14,monza,hulkenberg,1987-08-19,German,force_india,9,4726745.0,Finished,1.0,10
2016,14,monza,grosjean,1986-04-17,French,haas,17,,+1 Lap,0.0,11
2016,14,monza,button,1980-01-19,British,mclaren,14,,+1 Lap,0.0,12
2016,14,monza,gutierrez,1991-08-05,Mexican,haas,10,,+1 Lap,0.0,13
2016,14,monza,alonso,1981-07-29,Spanish,mclaren,12,,+1 Lap,0.0,14
2016,14,monza,sainz,1994-09-01,Spanish,toro_rosso,15,,+1 Lap,0.0,15
2016,14,monza,ericsson,1990-09-02,Swedish,sauber,19,,+1 Lap,0.0,16
2016,14,monza,kevin_magnussen,1992-10-05,Danish,renault,21,,+1 Lap,0.0,17
2016,14,monza,ocon,1996-09-17,French,manor,22,,+2 Laps,0.0,18
2016,14,monza,kvyat,1994-04-26,Russian,toro_rosso,16,,Battery,0.0,19
2016,14,monza,wehrlein,1994-10-18,German,manor,13,,Oil leak,0.0,20
2016,14,monza,jolyon_palmer,1991-01-20,British,renault,20,,Collision damage,0.0,21
2016,14,monza,nasr,1992-08-21,Brazilian,sauber,18,,Collision damage,0.0,22
2016,15,marina_bay,rosberg,1985-06-27,German,mercedes,1,6948950.0,Finished,25.0,1
2016,15,marina_bay,ricciardo,1989-07-01,Australian,red_bull,2,6949438.0,Finished,18.0,2
2016,15,marina_bay,hamilton,1985-01-07,British,mercedes,3,6956988.0,Finished,15.0,3
2016,15,marina_bay,raikkonen,1979-10-17,Finnish,ferrari,5,6959169.0,Finished,12.0,4
2016,15,marina_bay,vettel,1987-07-03,German,ferrari,22,6976644.0,Finished,10.0,5
2016,15,marina_bay,max_verstappen,1997-09-30,Dutch,red_bull,4,7020147.0,Finished,8.0,6
2016,15,marina_bay,alonso,1981-07-29,Spanish,mclaren,9,7038148.0,Finished,6.0,7
2016,15,marina_bay,perez,1990-01-26,Mexican,force_india,17,7060012.0,Finished,4.0,8
2016,15,marina_bay,kvyat,1994-04-26,Russian,toro_rosso,7,7060507.0,Finished,2.0,9
2016,15,marina_bay,kevin_magnussen,1992-10-05,Danish,renault,15,7068902.0,Finished,1.0,10
2016,15,marina_bay,gutierrez,1991-08-05,Mexican,haas,13,,+1 Lap,0.0,11
2016,15,marina_bay,massa,1981-04-25,Brazilian,williams,11,,+1 Lap,0.0,12
2016,15,marina_bay,nasr,1992-08-21,Brazilian,sauber,16,,+1 Lap,0.0,13
2016,15,marina_bay,sainz,1994-09-01,Spanish,toro_rosso,6,,+1 Lap,0.0,14
2016,15,marina_bay,jolyon_palmer,1991-01-20,British,renault,18,,+1 Lap,0.0,15
2016,15,marina_bay,wehrlein,1994-10-18,German,manor,19,,+1 Lap,0.0,16
2016,15,marina_bay,ericsson,1990-09-02,Swedish,sauber,14,,+1 Lap,0.0,17
2016,15,marina_bay,ocon,1996-09-17,French,manor,21,,+2 Laps,0.0,18
2016,15,marina_bay,button,1980-01-19,British,mclaren,12,,Brakes,0.0,19
2016,15,marina_bay,bottas,1989-08-28,Finnish,williams,10,,Overheating,0.0,20
2016,15,marina_bay,hulkenberg,1987-08-19,German,force_india,8,,Collision,0.0,21
2016,15,marina_bay,grosjean,1986-04-17,French,haas,20,,Withdrew,0.0,22
2016,16,sepang,ricciardo,1989-07-01,Australian,red_bull,4,5832776.0,Finished,25.0,1
2016,16,sepang,max_verstappen,1997-09-30,Dutch,red_bull,3,5835219.0,Finished,18.0,2
2016,16,sepang,rosberg,1985-06-27,German,mercedes,2,5858292.0,Finished,15.0,3
2016,16,sepang,raikkonen,1979-10-17,Finnish,ferrari,6,5861561.0,Finished,12.0,4
2016,16,sepang,bottas,1989-08-28,Finnish,williams,11,5894358.0,Finished,10.0,5
2016,16,sepang,perez,1990-01-26,Mexican,force_india,7,5896570.0,Finished,8.0,6
2016,16,sepang,alonso,1981-07-29,Spanish,mclaren,22,5897981.0,Finished,6.0,7
2016,16,sepang,hulkenberg,1987-08-19,German,force_india,8,5906838.0,Finished,4.0,8
2016,16,sepang,button,1980-01-19,British,mclaren,9,5914592.0,Finished,2.0,9
2016,16,sepang,jolyon_palmer,1991-01-20,British,renault,19,5928242.0,Finished,1.0,10
2016,16,sepang,sainz,1994-09-01,Spanish,toro_rosso,16,5931654.0,Finished,0.0,11
2016,16,sepang,ericsson,1990-09-02,Swedish,sauber,17,,+1 Lap,0.0,12
2016,16,sepang,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,0.0,13
2016,16,sepang,kvyat,1994-04-26,Russian,toro_rosso,15,,+1 Lap,0.0,14
2016,16,sepang,wehrlein,1994-10-18,German,manor,21,,+1 Lap,0.0,15
2016,16,sepang,ocon,1996-09-17,French,manor,20,,+1 Lap,0.0,16
2016,16,sepang,nasr,1992-08-21,Brazilian,sauber,18,,Brakes,0.0,17
2016,16,sepang,hamilton,1985-01-07,British,mercedes,1,,Engine,0.0,18
2016,16,sepang,gutierrez,1991-08-05,Mexican,haas,13,,Wheel nut,0.0,19
2016,16,sepang,kevin_magnussen,1992-10-05,Danish,renault,14,,Power loss,0.0,20
2016,16,sepang,grosjean,1986-04-17,French,haas,12,,Brakes,0.0,21
2016,16,sepang,vettel,1987-07-03,German,ferrari,5,,Collision,0.0,22
2016,17,suzuka,rosberg,1985-06-27,German,mercedes,1,5203333.0,Finished,25.0,1
2016,17,suzuka,max_verstappen,1997-09-30,Dutch,red_bull,3,5208311.0,Finished,18.0,2
2016,17,suzuka,hamilton,1985-01-07,British,mercedes,2,5209109.0,Finished,15.0,3
2016,17,suzuka,vettel,1987-07-03,German,ferrari,6,5223602.0,Finished,12.0,4
2016,17,suzuka,raikkonen,1979-10-17,Finnish,ferrari,8,5231703.0,Finished,10.0,5
2016,17,suzuka,ricciardo,1989-07-01,Australian,red_bull,4,5237274.0,Finished,8.0,6
2016,17,suzuka,perez,1990-01-26,Mexican,force_india,5,5260828.0,Finished,6.0,7
2016,17,suzuka,hulkenberg,1987-08-19,German,force_india,9,5262510.0,Finished,4.0,8
2016,17,suzuka,massa,1981-04-25,Brazilian,williams,12,5301096.0,Finished,2.0,9
2016,17,suzuka,bottas,1989-08-28,Finnish,williams,11,5301656.0,Finished,1.0,10
2016,17,suzuka,grosjean,1986-04-17,French,haas,7,5302587.0,Finished,0.0,11
2016,17,suzuka,jolyon_palmer,1991-01-20,British,renault,16,,+1 Lap,0.0,12
2016,17,suzuka,kvyat,1994-04-26,Russian,toro_rosso,13,,+1 Lap,0.0,13
2016,17,suzuka,kevin_magnussen,1992-10-05,Danish,renault,17,,+1 Lap,0.0,14
2016,17,suzuka,ericsson,1990-09-02,Swedish,sauber,18,,+1 Lap,0.0,15
2016,17,suzuka,alonso,1981-07-29,Spanish,mclaren,15,,+1 Lap,0.0,16
2016,17,suzuka,sainz,1994-09-01,Spanish,toro_rosso,14,,+1 Lap,0.0,17
2016,17,suzuka,button,1980-01-19,British,mclaren,22,,+1 Lap,0.0,18
2016,17,suzuka,nasr,1992-08-21,Brazilian,sauber,19,,+1 Lap,0.0,19
2016,17,suzuka,gutierrez,1991-08-05,Mexican,haas,10,,+1 Lap,0.0,20
2016,17,suzuka,ocon,1996-09-17,French,manor,20,,+1 Lap,0.0,21
2016,17,suzuka,wehrlein,1994-10-18,German,manor,21,,+1 Lap,0.0,22
2016,18,americas,hamilton,1985-01-07,British,mercedes,1,5892618.0,Finished,25.0,1
2016,18,americas,rosberg,1985-06-27,German,mercedes,2,5897138.0,Finished,18.0,2
2016,18,americas,ricciardo,1989-07-01,Australian,red_bull,3,5912310.0,Finished,15.0,3
2016,18,americas,vettel,1987-07-03,German,ferrari,6,5935752.0,Finished,12.0,4
2016,18,americas,alonso,1981-07-29,Spanish,mclaren,12,5986571.0,Finished,10.0,5
2016,18,americas,sainz,1994-09-01,Spanish,toro_rosso,10,5988742.0,Finished,8.0,6
2016,18,americas,massa,1981-04-25,Brazilian,williams,9,,+1 Lap,6.0,7
2016,18,americas,perez,1990-01-26,Mexican,force_india,11,,+1 Lap,4.0,8
2016,18,americas,button,1980-01-19,British,mclaren,19,,+1 Lap,2.0,9
2016,18,americas,grosjean,1986-04-17,French,haas,17,,+1 Lap,1.0,10
2016,18,americas,kvyat,1994-04-26,Russian,toro_rosso,13,,+1 Lap,0.0,11
2016,18,americas,kevin_magnussen,1992-10-05,Danish,renault,18,,+1 Lap,0.0,12
2016,18,americas,jolyon_palmer,1991-01-20,British,renault,15,,+1 Lap,0.0,13
2016,18,americas,ericsson,1990-09-02,Swedish,sauber,16,,+1 Lap,0.0,14
2016,18,americas,nasr,1992-08-21,Brazilian,sauber,21,,+1 Lap,0.0,15
2016,18,americas,bottas,1989-08-28,Finnish,williams,8,,+1 Lap,0.0,16
2016,18,americas,wehrlein,1994-10-18,German,manor,20,,+1 Lap,0.0,17
2016,18,americas,ocon,1996-09-17,French,manor,22,,+2 Laps,0.0,18
2016,18,americas,raikkonen,1979-10-17,Finnish,ferrari,5,,Wheel,0.0,19
2016,18,americas,max_verstappen,1997-09-30,Dutch,red_bull,4,,Gearbox,0.0,20
2016,18,americas,gutierrez,1991-08-05,Mexican,haas,14,,Brakes,0.0,21
2016,18,americas,hulkenberg,1987-08-19,German,force_india,7,,Collision,0.0,22
2016,19,rodriguez,hamilton,1985-01-07,British,mercedes,1,6031402.0,Finished,25.0,1
2016,19,rodriguez,rosberg,1985-06-27,German,mercedes,2,6039756.0,Finished,18.0,2
2016,19,rodriguez,ricciardo,1989-07-01,Australian,red_bull,4,6052260.0,Finished,15.0,3
2016,19,rodriguez,max_verstappen,1997-09-30,Dutch,red_bull,3,6052725.0,Finished,12.0,4
2016,19,rodriguez,vettel,1987-07-03,German,ferrari,7,6058715.0,Finished,10.0,5
2016,19,rodriguez,raikkonen,1979-10-17,Finnish,ferrari,6,6080778.0,Finished,8.0,6
2016,19,rodriguez,hulkenberg,1987-08-19,German,force_india,5,6090293.0,Finished,6.0,7
2016,19,rodriguez,bottas,1989-08-28,Finnish,williams,8,6097014.0,Finished,4.0,8
2016,19,rodriguez,massa,1981-04-25,Brazilian,williams,9,6107608.0,Finished,2.0,9
2016,19,rodriguez,perez,1990-01-26,Mexican,force_india,12,6108200.0,Finished,1.0,10
2016,19,rodriguez,ericsson,1990-09-02,Swedish,sauber,15,,+1 Lap,0.0,11
2016,19,rodriguez,button,1980-01-19,British,mclaren,13,,+1 Lap,0.0,12
2016,19,rodriguez,alonso,1981-07-29,Spanish,mclaren,11,,+1 Lap,0.0,13
2016,19,rodriguez,jolyon_palmer,1991-01-20,British,renault,21,,+1 Lap,0.0,14
2016,19,rodriguez,nasr,1992-08-21,Brazilian,sauber,19,,+1 Lap,0.0,15
2016,19,rodriguez,sainz,1994-09-01,Spanish,toro_rosso,10,,+1 Lap,0.0,16
2016,19,rodriguez,kevin_magnussen,1992-10-05,Danish,renault,14,,+1 Lap,0.0,17
2016,19,rodriguez,kvyat,1994-04-26,Russian,toro_rosso,18,,+1 Lap,0.0,18
2016,19,rodriguez,gutierrez,1991-08-05,Mexican,haas,17,,+1 Lap,0.0,19
2016,19,rodriguez,grosjean,1986-04-17,French,haas,22,,+1 Lap,0.0,20
2016,19,rodriguez,ocon,1996-09-17,French,manor,20,,+2 Laps,0.0,21
2016,19,rodriguez,wehrlein,1994-10-18,German,manor,16,,Collision,0.0,22
2016,20,interlagos,hamilton,1985-01-07,British,mercedes,1,10861335.0,Finished,25.0,1
2016,20,interlagos,rosberg,1985-06-27,German,mercedes,2,10872790.0,Finished,18.0,2
2016,20,interlagos,max_verstappen,1997-09-30,Dutch,red_bull,4,10882816.0,Finished,15.0,3
2016,20,interlagos,perez,1990-01-26,Mexican,force_india,9,10886681.0,Finished,12.0,4
2016,20,interlagos,vettel,1987-07-03,German,ferrari,5,10887669.0,Finished,10.0,5
2016,20,interlagos,sainz,1994-09-01,Spanish,toro_rosso,15,10890495.0,Finished,8.0,6
2016,20,interlagos,hulkenberg,1987-08-19,German,force_india,8,10891162.0,Finished,6.0,7
2016,20,interlagos,ricciardo,1989-07-01,Australian,red_bull,6,10891821.0,Finished,4.0,8
2016,20,interlagos,nasr,1992-08-21,Brazilian,sauber,21,10903955.0,Finished,2.0,9
2016,20,interlagos,alonso,1981-07-29,Spanish,mclaren,10,10905767.0,Finished,1.0,10
2016,20,interlagos,bottas,1989-08-28,Finnish,williams,11,10906627.0,Finished,0.0,11
2016,20,interlagos,ocon,1996-09-17,French,manor,22,10907144.0,Finished,0.0,12
2016,20,interlagos,kvyat,1994-04-26,Russian,toro_rosso,14,10912527.0,Finished,0.0,13
2016,20,interlagos,kevin_magnussen,1992-10-05,Danish,renault,18,10912890.0,Finished,0.0,14
2016,20,interlagos,wehrlein,1994-10-18,German,manor,19,10921833.0,Finished,0.0,15
2016,20,interlagos,button,1980-01-19,British,mclaren,17,10943329.0,Finished,0.0,16
2016,20,interlagos,gutierrez,1991-08-05,Mexican,haas,12,,Retired,0.0,17
2016,20,interlagos,massa,1981-04-25,Brazilian,williams,13,,Collision,0.0,18
2016,20,interlagos,jolyon_palmer,1991-01-20,British,renault,16,,Collision damage,0.0,19
2016,20,interlagos,raikkonen,1979-10-17,Finnish,ferrari,3,,Collision,0.0,20
2016,20,interlagos,ericsson,1990-09-02,Swedish,sauber,20,,Collision,0.0,21
2016,20,interlagos,grosjean,1986-04-17,French,haas,7,,Withdrew,0.0,22
2016,21,yas_marina,hamilton,1985-01-07,British,mercedes,1,5884013.0,Finished,25.0,1
2016,21,yas_marina,rosberg,1985-06-27,German,mercedes,2,5884452.0,Finished,18.0,2
2016,21,yas_marina,vettel,1987-07-03,German,ferrari,5,5884856.0,Finished,15.0,3
2016,21,yas_marina,max_verstappen,1997-09-30,Dutch,red_bull,6,5885698.0,Finished,12.0,4
2016,21,yas_marina,ricciardo,1989-07-01,Australian,red_bull,3,5889328.0,Finished,10.0,5
2016,21,yas_marina,raikkonen,1979-10-17,Finnish,ferrari,4,5902829.0,Finished,8.0,6
2016,21,yas_marina,hulkenberg,1987-08-19,German,force_india,7,5934127.0,Finished,6.0,7
2016,21,yas_marina,perez,1990-01-26,Mexican,force_india,8,5942789.0,Finished,4.0,8
2016,21,yas_marina,massa,1981-04-25,Brazilian,williams,10,5943449.0,Finished,2.0,9
2016,21,yas_marina,alonso,1981-07-29,Spanish,mclaren,9,5943909.0,Finished,1.0,10
2016,21,yas_marina,grosjean,1986-04-17,French,haas,14,5960790.0,Finished,0.0,11
2016,21,yas_marina,gutierrez,1991-08-05,Mexican,haas,13,5979126.0,Finished,0.0,12
2016,21,yas_marina,ocon,1996-09-17,French,manor,20,,+1 Lap,0.0,13
2016,21,yas_marina,wehrlein,1994-10-18,German,manor,16,,+1 Lap,0.0,14
2016,21,yas_marina,ericsson,1990-09-02,Swedish,sauber,22,,+1 Lap,0.0,15
2016,21,yas_marina,nasr,1992-08-21,Brazilian,sauber,19,,+1 Lap,0.0,16
2016,21,yas_marina,jolyon_palmer,1991-01-20,British,renault,15,,+1 Lap,0.0,17
2016,21,yas_marina,sainz,1994-09-01,Spanish,toro_rosso,21,,Collision damage,0.0,18
2016,21,yas_marina,kvyat,1994-04-26,Russian,toro_rosso,17,,Gearbox,0.0,19
2016,21,yas_marina,button,1980-01-19,British,mclaren,12,,Suspension,0.0,20
2016,21,yas_marina,bottas,1989-08-28,Finnish,williams,11,,Suspension,0.0,21
2016,21,yas_marina,kevin_magnussen,1992-10-05,Danish,renault,18,,Suspension,0.0,22
2017,1,albert_park,vettel,1987-07-03,German,ferrari,2,5051672.0,Finished,25.0,1
2017,1,albert_park,hamilton,1985-01-07,British,mercedes,1,5061647.0,Finished,18.0,2
2017,1,albert_park,bottas,1989-08-28,Finnish,mercedes,3,5062922.0,Finished,15.0,3
2017,1,albert_park,raikkonen,1979-10-17,Finnish,ferrari,4,5074065.0,Finished,12.0,4
2017,1,albert_park,max_verstappen,1997-09-30,Dutch,red_bull,5,5080499.0,Finished,10.0,5
2017,1,albert_park,massa,1981-04-25,Brazilian,williams,7,5135058.0,Finished,8.0,6
2017,1,albert_park,perez,1990-01-26,Mexican,force_india,10,,+1 Lap,6.0,7
2017,1,albert_park,sainz,1994-09-01,Spanish,toro_rosso,8,,+1 Lap,4.0,8
2017,1,albert_park,kvyat,1994-04-26,Russian,toro_rosso,9,,+1 Lap,2.0,9
2017,1,albert_park,ocon,1996-09-17,French,force_india,13,,+1 Lap,1.0,10
2017,1,albert_park,hulkenberg,1987-08-19,German,renault,11,,+1 Lap,0.0,11
2017,1,albert_park,giovinazzi,1993-12-14,Italian,sauber,16,,+2 Laps,0.0,12
2017,1,albert_park,vandoorne,1992-03-26,Belgian,mclaren,18,,+2 Laps,0.0,13
2017,1,albert_park,alonso,1981-07-29,Spanish,mclaren,12,,Vibrations,0.0,14
2017,1,albert_park,kevin_magnussen,1992-10-05,Danish,haas,17,,Suspension,0.0,15
2017,1,albert_park,stroll,1998-10-29,Canadian,williams,20,,Brakes,0.0,16
2017,1,albert_park,ricciardo,1989-07-01,Australian,red_bull,0,,Power Unit,0.0,17
2017,1,albert_park,ericsson,1990-09-02,Swedish,sauber,14,,Hydraulics,0.0,18
2017,1,albert_park,jolyon_palmer,1991-01-20,British,renault,19,,Brakes,0.0,19
2017,1,albert_park,grosjean,1986-04-17,French,haas,6,,Water leak,0.0,20
2017,2,shanghai,hamilton,1985-01-07,British,mercedes,1,5856158.0,Finished,25.0,1
2017,2,shanghai,vettel,1987-07-03,German,ferrari,2,5862408.0,Finished,18.0,2
2017,2,shanghai,max_verstappen,1997-09-30,Dutch,red_bull,16,5901350.0,Finished,15.0,3
2017,2,shanghai,ricciardo,1989-07-01,Australian,red_bull,5,5902193.0,Finished,12.0,4
2017,2,shanghai,raikkonen,1979-10-17,Finnish,ferrari,4,5904234.0,Finished,10.0,5
2017,2,shanghai,bottas,1989-08-28,Finnish,mercedes,3,5904966.0,Finished,8.0,6
2017,2,shanghai,sainz,1994-09-01,Spanish,toro_rosso,11,5929051.0,Finished,6.0,7
2017,2,shanghai,kevin_magnussen,1992-10-05,Danish,haas,12,,+1 Lap,4.0,8
2017,2,shanghai,perez,1990-01-26,Mexican,force_india,8,,+1 Lap,2.0,9
2017,2,shanghai,ocon,1996-09-17,French,force_india,17,,+1 Lap,1.0,10
2017,2,shanghai,grosjean,1986-04-17,French,haas,19,,+1 Lap,0.0,11
2017,2,shanghai,hulkenberg,1987-08-19,German,renault,7,,+1 Lap,0.0,12
2017,2,shanghai,jolyon_palmer,1991-01-20,British,renault,20,,+1 Lap,0.0,13
2017,2,shanghai,massa,1981-04-25,Brazilian,williams,6,,+1 Lap,0.0,14
2017,2,shanghai,ericsson,1990-09-02,Swedish,sauber,14,,+1 Lap,0.0,15
2017,2,shanghai,alonso,1981-07-29,Spanish,mclaren,13,,Driveshaft,0.0,16
2017,2,shanghai,kvyat,1994-04-26,Russian,toro_rosso,9,,Hydraulics,0.0,17
2017,2,shanghai,vandoorne,1992-03-26,Belgian,mclaren,15,,Fuel pressure,0.0,18
2017,2,shanghai,giovinazzi,1993-12-14,Italian,sauber,18,,Accident,0.0,19
2017,2,shanghai,stroll,1998-10-29,Canadian,williams,10,,Collision,0.0,20
2017,3,bahrain,vettel,1987-07-03,German,ferrari,3,5633374.0,Finished,25.0,1
2017,3,bahrain,hamilton,1985-01-07,British,mercedes,2,5640034.0,Finished,18.0,2
2017,3,bahrain,bottas,1989-08-28,Finnish,mercedes,1,5653771.0,Finished,15.0,3
2017,3,bahrain,raikkonen,1979-10-17,Finnish,ferrari,5,5655849.0,Finished,12.0,4
2017,3,bahrain,ricciardo,1989-07-01,Australian,red_bull,4,5672720.0,Finished,10.0,5
2017,3,bahrain,massa,1981-04-25,Brazilian,williams,8,5687700.0,Finished,8.0,6
2017,3,bahrain,perez,1990-01-26,Mexican,force_india,18,5695980.0,Finished,6.0,7
2017,3,bahrain,grosjean,1986-04-17,French,haas,9,5708239.0,Finished,4.0,8
