season,round,lap,driver,position,time
2014,10,43,ricciardo,7,1:23.174
2014,10,43,hulkenberg,8,1:22.243
2014,10,43,kevin_magnussen,9,1:23.036
2014,10,43,raikkonen,10,1:23.497
2014,10,43,perez,11,1:22.799
2014,10,43,sutil,12,1:23.366
2014,10,43,maldonado,13,1:22.900
2014,10,43,kvyat,14,1:22.862
2014,10,43,gutierrez,15,1:23.828
2014,10,43,vergne,16,1:23.927
2014,10,43,jules_bianchi,17,1:24.825
2014,10,43,kobayashi,18,1:25.315
2014,10,43,chilton,19,1:24.378
2014,10,43,ericsson,20,1:24.827
2014,10,44,rosberg,1,1:21.482
2014,10,44,bottas,2,1:22.033
2014,10,44,alonso,3,1:22.060
2014,10,44,vettel,4,1:22.109
2014,10,44,hamilton,5,1:20.724
2014,10,44,button,6,1:23.081
2014,10,44,ricciardo,7,1:23.052
2014,10,44,hulkenberg,8,1:22.098
2014,10,44,kevin_magnussen,9,1:22.777
2014,10,44,raikkonen,10,1:23.155
2014,10,44,perez,11,1:22.460
2014,10,44,sutil,12,1:23.277
2014,10,44,maldonado,13,1:23.359
2014,10,44,kvyat,14,1:22.987
2014,10,44,gutierrez,15,1:23.206
2014,10,44,vergne,16,1:23.378
2014,10,44,jules_bianchi,17,1:24.786
2014,10,44,kobayashi,18,1:24.493
2014,10,44,chilton,19,1:24.660
2014,10,44,ericsson,20,1:23.416
2014,10,45,rosberg,1,1:21.539
2014,10,45,bottas,2,1:21.494
2014,10,45,alonso,3,1:22.253
2014,10,45,vettel,4,1:25.331
2014,10,45,hamilton,5,1:20.342
2014,10,45,button,6,1:22.888
2014,10,45,ricciardo,7,1:23.368
2014,10,45,hulkenberg,8,1:22.521
2014,10,45,kevin_magnussen,9,1:23.225
2014,10,45,raikkonen,10,1:23.175
2014,10,45,perez,11,1:22.408
2014,10,45,sutil,12,1:23.048
2014,10,45,maldonado,13,1:23.090
2014,10,45,gutierrez,14,1:23.513
2014,10,45,vergne,15,1:23.422
2014,10,45,jules_bianchi,16,1:28.076
2014,10,45,kobayashi,17,1:24.727
2014,10,45,chilton,18,1:24.842
2014,10,45,ericsson,19,1:23.436
2014,10,46,rosberg,1,1:21.309
2014,10,46,bottas,2,1:22.455
2014,10,46,alonso,3,1:22.400
2014,10,46,hamilton,4,1:20.948
2014,10,46,button,5,1:23.539
2014,10,46,vettel,6,1:36.527
2014,10,46,ricciardo,7,1:26.580
2014,10,46,hulkenberg,8,1:22.906
2014,10,46,kevin_magnussen,9,1:23.699
2014,10,46,raikkonen,10,1:23.788
2014,10,46,perez,11,1:22.850
2014,10,46,sutil,12,1:23.286
2014,10,46,maldonado,13,1:23.088
2014,10,46,gutierrez,14,1:23.280
2014,10,46,vergne,15,1:23.643
2014,10,46,jules_bianchi,16,1:41.717
2014,10,46,kobayashi,17,1:25.582
2014,10,46,chilton,18,1:25.235
2014,10,46,ericsson,19,1:23.747
2014,10,47,rosberg,1,1:21.437
2014,10,47,bottas,2,1:22.020
2014,10,47,alonso,3,1:22.372
2014,10,47,hamilton,4,1:20.673
2014,10,47,button,5,1:23.274
2014,10,47,vettel,6,1:22.603
2014,10,47,hulkenberg,7,1:22.840
2014,10,47,ricciardo,8,1:35.725
2014,10,47,kevin_magnussen,9,1:23.618
2014,10,47,raikkonen,10,1:23.662
2014,10,47,perez,11,1:22.621
2014,10,47,maldonado,12,1:23.048
2014,10,47,sutil,13,1:26.866
2014,10,47,gutierrez,14,1:23.643
2014,10,47,vergne,15,1:23.570
2014,10,47,jules_bianchi,16,1:23.144
2014,10,47,kobayashi,17,1:24.506
2014,10,47,chilton,18,1:28.167
2014,10,47,ericsson,19,1:23.270
2014,10,48,rosberg,1,1:21.526
2014,10,48,bottas,2,1:22.306
2014,10,48,alonso,3,1:22.694
2014,10,48,hamilton,4,1:20.686
2014,10,48,button,5,1:23.246
2014,10,48,vettel,6,1:22.957
2014,10,48,hulkenberg,7,1:23.182
2014,10,48,ricciardo,8,1:21.026
2014,10,48,kevin_magnussen,9,1:23.380
2014,10,48,raikkonen,10,1:23.363
2014,10,48,perez,11,1:22.865
2014,10,48,maldonado,12,1:22.949
2014,10,48,gutierrez,13,1:23.600
2014,10,48,vergne,14,1:24.934
2014,10,48,jules_bianchi,15,1:22.960
2014,10,48,kobayashi,16,1:27.977
2014,10,48,chilton,17,1:40.162
2014,10,48,ericsson,18,1:23.393
2014,10,49,rosberg,1,1:22.001
2014,10,49,bottas,2,1:22.430
2014,10,49,hamilton,3,1:20.255
2014,10,49,alonso,4,1:23.316
2014,10,49,vettel,5,1:21.824
2014,10,49,button,6,1:23.530
2014,10,49,hulkenberg,7,1:22.866
2014,10,49,ricciardo,8,1:21.040
2014,10,49,kevin_magnussen,9,1:23.851
2014,10,49,raikkonen,10,1:23.472
2014,10,49,perez,11,1:23.132
2014,10,49,maldonado,12,1:22.875
2014,10,49,gutierrez,13,1:24.640
2014,10,49,vergne,14,1:26.856
2014,10,49,jules_bianchi,15,1:23.895
2014,10,49,kobayashi,16,1:39.869
2014,10,49,chilton,17,1:23.063
2014,10,49,ericsson,18,1:23.230
2014,10,50,rosberg,1,1:22.160
2014,10,50,bottas,2,1:22.418
2014,10,50,hamilton,3,1:24.185
2014,10,50,alonso,4,1:22.927
2014,10,50,vettel,5,1:22.338
2014,10,50,button,6,1:22.964
2014,10,50,hulkenberg,7,1:22.534
2014,10,50,ricciardo,8,1:21.620
2014,10,50,kevin_magnussen,9,1:24.260
2014,10,50,raikkonen,10,1:23.534
2014,10,50,perez,11,1:23.384
2014,10,50,maldonado,12,1:23.049
2014,10,50,gutierrez,13,1:26.626
2014,10,50,vergne,14,1:37.746
2014,10,50,jules_bianchi,15,1:23.775
2014,10,50,kobayashi,16,1:22.866
2014,10,50,chilton,17,1:23.035
2014,10,50,ericsson,18,1:23.776
2014,10,51,rosberg,1,1:21.793
2014,10,51,bottas,2,1:22.543
2014,10,51,alonso,3,1:23.082
2014,10,51,hamilton,4,1:36.194
2014,10,51,vettel,5,1:22.359
2014,10,51,button,6,1:23.083
2014,10,51,hulkenberg,7,1:22.400
2014,10,51,ricciardo,8,1:21.476
2014,10,51,kevin_magnussen,9,1:24.146
2014,10,51,raikkonen,10,1:23.264
2014,10,51,perez,11,1:23.295
2014,10,51,maldonado,12,1:23.377
2014,10,51,vergne,13,1:22.033
2014,10,51,gutierrez,14,1:38.162
2014,10,51,jules_bianchi,15,1:23.179
2014,10,51,kobayashi,16,1:23.222
2014,10,51,chilton,17,1:24.128
2014,10,51,ericsson,18,1:24.134
2014,10,52,rosberg,1,1:21.948
2014,10,52,bottas,2,1:22.619
2014,10,52,alonso,3,1:23.220
2014,10,52,hamilton,4,1:20.286
2014,10,52,vettel,5,1:21.938
2014,10,52,button,6,1:23.088
2014,10,52,hulkenberg,7,1:22.109
2014,10,52,ricciardo,8,1:21.689
2014,10,52,kevin_magnussen,9,1:23.793
2014,10,52,raikkonen,10,1:23.384
2014,10,52,perez,11,1:26.836
2014,10,52,maldonado,12,1:23.213
2014,10,52,vergne,13,1:21.963
2014,10,52,gutierrez,14,1:23.022
2014,10,52,jules_bianchi,15,1:23.069
2014,10,52,kobayashi,16,1:24.418
2014,10,52,chilton,17,1:23.535
2014,10,52,ericsson,18,1:23.958
2014,10,53,rosberg,1,1:21.880
2014,10,53,bottas,2,1:22.304
2014,10,53,alonso,3,1:23.680
2014,10,53,hamilton,4,1:19.908
2014,10,53,vettel,5,1:21.864
2014,10,53,button,6,1:22.991
2014,10,53,ricciardo,7,1:20.846
2014,10,53,hulkenberg,8,1:22.994
2014,10,53,kevin_magnussen,9,1:26.880
2014,10,53,raikkonen,10,1:26.900
2014,10,53,maldonado,11,1:23.688
2014,10,53,perez,12,1:37.455
2014,10,53,vergne,13,1:22.088
2014,10,53,gutierrez,14,1:22.810
2014,10,53,jules_bianchi,15,1:24.778
2014,10,53,kobayashi,16,1:23.288
2014,10,53,chilton,17,1:23.152
2014,10,53,ericsson,18,1:25.101
2014,10,54,rosberg,1,1:22.791
2014,10,54,bottas,2,1:22.977
2014,10,54,alonso,3,1:24.377
2014,10,54,hamilton,4,1:20.341
2014,10,54,vettel,5,1:21.978
2014,10,54,button,6,1:23.351
2014,10,54,ricciardo,7,1:20.868
2014,10,54,hulkenberg,8,1:23.090
2014,10,54,maldonado,9,1:24.099
2014,10,54,kevin_magnussen,10,1:35.816
2014,10,54,perez,11,1:20.752
2014,10,54,raikkonen,12,1:37.570
2014,10,54,vergne,13,1:21.897
2014,10,54,gutierrez,14,1:22.369
2014,10,54,jules_bianchi,15,1:25.101
2014,10,54,kobayashi,16,1:23.826
2014,10,54,chilton,17,1:24.381
2014,10,54,ericsson,18,1:25.448
2014,10,55,rosberg,1,1:21.984
2014,10,55,bottas,2,1:22.716
2014,10,55,hamilton,3,1:20.424
2014,10,55,alonso,4,1:27.085
2014,10,55,vettel,5,1:21.805
2014,10,55,button,6,1:23.578
2014,10,55,ricciardo,7,1:21.330
2014,10,55,hulkenberg,8,1:22.401
2014,10,55,maldonado,9,1:23.762
2014,10,55,kevin_magnussen,10,1:21.086
2014,10,55,perez,11,1:20.967
2014,10,55,raikkonen,12,1:21.338
2014,10,55,vergne,13,1:22.313
2014,10,55,gutierrez,14,1:23.411
2014,10,55,jules_bianchi,15,1:22.940
2014,10,55,kobayashi,16,1:23.775
2014,10,55,chilton,17,1:23.722
2014,10,55,ericsson,18,1:24.298
2014,10,56,rosberg,1,1:21.585
2014,10,56,bottas,2,1:22.145
2014,10,56,hamilton,3,1:20.662
2014,10,56,vettel,4,1:22.031
2014,10,56,ricciardo,5,1:21.572
2014,10,56,button,6,1:24.110
2014,10,56,alonso,7,1:37.297
2014,10,56,hulkenberg,8,1:22.670
2014,10,56,kevin_magnussen,9,1:20.224
2014,10,56,maldonado,10,1:23.374
2014,10,56,perez,11,1:21.234
2014,10,56,raikkonen,12,1:22.183
2014,10,56,vergne,13,1:22.277
2014,10,56,gutierrez,14,1:22.800
2014,10,56,jules_bianchi,15,1:22.567
2014,10,56,kobayashi,16,1:24.421
2014,10,56,chilton,17,1:24.137
2014,10,56,ericsson,18,1:25.157
2014,10,57,rosberg,1,1:21.322
2014,10,57,bottas,2,1:21.993
2014,10,57,hamilton,3,1:20.719
2014,10,57,vettel,4,1:21.879
2014,10,57,ricciardo,5,1:21.419
2014,10,57,alonso,6,1:20.548
2014,10,57,button,7,1:23.787
2014,10,57,hulkenberg,8,1:22.570
2014,10,57,kevin_magnussen,9,1:20.733
2014,10,57,maldonado,10,1:23.234
2014,10,57,perez,11,1:21.513
2014,10,57,raikkonen,12,1:21.807
2014,10,57,vergne,13,1:22.964
2014,10,57,gutierrez,14,1:22.597
2014,10,57,jules_bianchi,15,1:22.522
2014,10,57,kobayashi,16,1:23.016
2014,10,57,chilton,17,1:24.384
2014,10,57,ericsson,18,1:24.375
2014,10,58,rosberg,1,1:21.799
2014,10,58,bottas,2,1:22.105
2014,10,58,hamilton,3,1:20.448
2014,10,58,vettel,4,1:21.710
2014,10,58,ricciardo,5,1:21.479
2014,10,58,alonso,6,1:20.835
2014,10,58,button,7,1:23.607
2014,10,58,hulkenberg,8,1:22.701
2014,10,58,kevin_magnussen,9,1:21.546
2014,10,58,perez,10,1:21.091
2014,10,58,maldonado,11,1:24.088
2014,10,58,raikkonen,12,1:21.760
2014,10,58,vergne,13,1:21.876
2014,10,58,gutierrez,14,1:22.489
2014,10,58,jules_bianchi,15,1:22.691
2014,10,58,kobayashi,16,1:24.513
2014,10,58,chilton,17,1:23.541
2014,10,58,ericsson,18,1:24.532
2014,10,59,rosberg,1,1:22.034
2014,10,59,bottas,2,1:22.003
2014,10,59,hamilton,3,1:20.590
2014,10,59,vettel,4,1:21.937
2014,10,59,ricciardo,5,1:22.623
2014,10,59,alonso,6,1:22.420
2014,10,59,button,7,1:23.941
2014,10,59,hulkenberg,8,1:22.942
2014,10,59,kevin_magnussen,9,1:21.024
2014,10,59,perez,10,1:21.266
2014,10,59,maldonado,11,1:23.181
2014,10,59,raikkonen,12,1:21.825
2014,10,59,vergne,13,1:21.942
2014,10,59,gutierrez,14,1:22.411
2014,10,59,jules_bianchi,15,1:23.306
2014,10,59,kobayashi,16,1:23.170
2014,10,59,chilton,17,1:23.595
2014,10,59,ericsson,18,1:25.886
2014,10,60,rosberg,1,1:21.857
2014,10,60,bottas,2,1:21.819
2014,10,60,hamilton,3,1:21.232
2014,10,60,vettel,4,1:22.204
2014,10,60,ricciardo,5,1:22.395
2014,10,60,alonso,6,1:22.550
2014,10,60,button,7,1:24.194
2014,10,60,hulkenberg,8,1:23.551
2014,10,60,kevin_magnussen,9,1:21.417
2014,10,60,perez,10,1:21.108
2014,10,60,raikkonen,11,1:22.113
2014,10,60,maldonado,12,1:24.251
2014,10,60,vergne,13,1:22.342
2014,10,60,gutierrez,14,1:22.408
2014,10,60,jules_bianchi,15,1:23.697
2014,10,60,kobayashi,16,1:23.249
2014,10,60,chilton,17,1:23.728
2014,10,60,ericsson,18,1:24.895
2014,10,61,rosberg,1,1:21.824
2014,10,61,bottas,2,1:21.928
2014,10,61,hamilton,3,1:21.960
2014,10,61,vettel,4,1:22.203
2014,10,61,ricciardo,5,1:22.013
2014,10,61,alonso,6,1:21.919
2014,10,61,hulkenberg,7,1:22.532
2014,10,61,button,8,1:27.734
2014,10,61,kevin_magnussen,9,1:21.678
2014,10,61,perez,10,1:21.577
2014,10,61,raikkonen,11,1:22.506
2014,10,61,maldonado,12,1:23.866
2014,10,61,vergne,13,1:22.471
2014,10,61,gutierrez,14,1:22.008
2014,10,61,jules_bianchi,15,1:23.512
2014,10,61,kobayashi,16,1:23.699
2014,10,61,chilton,17,1:28.672
2014,10,61,ericsson,18,1:26.432
2014,10,62,rosberg,1,1:21.777
2014,10,62,bottas,2,1:21.967
2014,10,62,hamilton,3,1:21.991
2014,10,62,vettel,4,1:22.286
2014,10,62,alonso,5,1:21.878
2014,10,62,ricciardo,6,1:23.506
2014,10,62,hulkenberg,7,1:23.412
2014,10,62,button,8,1:36.371
2014,10,62,kevin_magnussen,9,1:22.205
2014,10,62,perez,10,1:22.460
2014,10,62,raikkonen,11,1:22.868
2014,10,62,maldonado,12,1:23.309
2014,10,62,vergne,13,1:22.579
2014,10,62,gutierrez,14,1:22.431
2014,10,62,jules_bianchi,15,1:23.516
2014,10,62,kobayashi,16,1:23.934
2014,10,62,chilton,17,1:25.589
2014,10,62,ericsson,18,1:25.873
2014,10,63,rosberg,1,1:22.187
2014,10,63,bottas,2,1:22.029
2014,10,63,hamilton,3,1:21.990
2014,10,63,vettel,4,1:22.368
2014,10,63,alonso,5,1:21.719
2014,10,63,ricciardo,6,1:22.474
2014,10,63,hulkenberg,7,1:22.871
2014,10,63,button,8,1:21.368
2014,10,63,kevin_magnussen,9,1:22.404
2014,10,63,perez,10,1:22.645
2014,10,63,raikkonen,11,1:22.830
2014,10,63,maldonado,12,1:23.753
2014,10,63,vergne,13,1:22.623
2014,10,63,gutierrez,14,1:22.738
2014,10,63,jules_bianchi,15,1:23.907
2014,10,63,kobayashi,16,1:25.467
2014,10,63,chilton,17,1:24.238
2014,10,63,ericsson,18,1:25.936
2014,10,64,rosberg,1,1:22.226
2014,10,64,bottas,2,1:22.357
2014,10,64,hamilton,3,1:22.378
2014,10,64,vettel,4,1:22.844
2014,10,64,alonso,5,1:22.525
2014,10,64,ricciardo,6,1:23.448
2014,10,64,hulkenberg,7,1:22.954
2014,10,64,button,8,1:21.346
2014,10,64,kevin_magnussen,9,1:22.369
2014,10,64,perez,10,1:22.946
2014,10,64,raikkonen,11,1:23.058
2014,10,64,maldonado,12,1:26.537
2014,10,64,vergne,13,1:22.367
2014,10,64,gutierrez,14,1:23.036
2014,10,64,jules_bianchi,15,1:24.356
2014,10,64,kobayashi,16,1:23.307
2014,10,64,chilton,17,1:25.983
2014,10,64,ericsson,18,1:26.252
2014,10,65,rosberg,1,1:22.083
2014,10,65,bottas,2,1:21.831
2014,10,65,hamilton,3,1:21.839
2014,10,65,vettel,4,1:22.972
2014,10,65,alonso,5,1:23.355
2014,10,65,ricciardo,6,1:23.071
2014,10,65,hulkenberg,7,1:22.801
2014,10,65,button,8,1:22.789
2014,10,65,kevin_magnussen,9,1:22.182
2014,10,65,perez,10,1:22.947
2014,10,65,raikkonen,11,1:22.918
2014,10,65,maldonado,12,1:24.820
2014,10,65,vergne,13,1:22.514
2014,10,65,gutierrez,14,1:22.911
2014,10,65,jules_bianchi,15,1:23.798
2014,10,65,kobayashi,16,1:23.687
2014,10,65,chilton,17,1:25.142
2014,10,65,ericsson,18,1:29.768
2014,10,66,rosberg,1,1:21.791
2014,10,66,bottas,2,1:21.804
2014,10,66,hamilton,3,1:21.982
2014,10,66,vettel,4,1:23.323
2014,10,66,alonso,5,1:23.665
2014,10,66,ricciardo,6,1:22.536
2014,10,66,hulkenberg,7,1:23.228
2014,10,66,button,8,1:23.264
2014,10,66,kevin_magnussen,9,1:22.855
2014,10,66,perez,10,1:22.803
2014,10,66,raikkonen,11,1:24.042
2014,10,66,maldonado,12,1:24.215
2014,10,66,vergne,13,1:22.668
2014,10,66,gutierrez,14,1:23.248
2014,10,66,jules_bianchi,15,1:24.540
2014,10,67,rosberg,1,1:21.298
2014,10,67,bottas,2,1:22.019
2014,10,67,hamilton,3,1:23.040
2014,10,67,vettel,4,1:24.606
2014,10,67,alonso,5,1:25.028
2014,10,67,ricciardo,6,1:23.556
2014,10,67,hulkenberg,7,1:24.489
2014,10,67,button,8,1:30.467
2014,11,1,rosberg,1,1:49.365
2014,11,1,bottas,2,1:52.083
2014,11,1,vettel,3,1:52.455
2014,11,1,alonso,4,1:53.306
2014,11,1,button,5,1:54.271
2014,11,1,ricciardo,6,1:54.871
2014,11,1,hulkenberg,7,1:56.026
2014,11,1,massa,8,1:56.659
2014,11,1,vergne,9,1:57.280
2014,11,1,perez,10,1:58.748
2014,11,1,gutierrez,11,1:59.365
2014,11,1,sutil,12,1:59.857
2014,11,1,raikkonen,13,2:00.329
2014,11,1,grosjean,14,2:01.019
2014,11,1,jules_bianchi,15,2:01.813
2014,11,1,kobayashi,16,2:03.129
2014,11,1,chilton,17,2:03.829
2014,11,1,maldonado,18,2:04.505
2014,11,1,ericsson,19,2:05.523
2014,11,1,kevin_magnussen,20,2:05.615
2014,11,1,hamilton,21,2:10.539
2014,11,1,kvyat,22,2:11.778
2014,11,2,rosberg,1,1:45.177
2014,11,2,bottas,2,1:46.545
2014,11,2,vettel,3,1:46.756
2014,11,2,alonso,4,1:47.768
2014,11,2,button,5,1:47.832
2014,11,2,ricciardo,6,1:48.031
2014,11,2,hulkenberg,7,1:48.452
2014,11,2,massa,8,1:48.498
2014,11,2,vergne,9,1:48.764
2014,11,2,perez,10,1:49.018
2014,11,2,gutierrez,11,1:49.709
2014,11,2,sutil,12,1:49.914
2014,11,2,raikkonen,13,1:50.127
2014,11,2,grosjean,14,1:50.602
2014,11,2,jules_bianchi,15,1:50.355
2014,11,2,kobayashi,16,1:51.884
2014,11,2,chilton,17,1:52.549
2014,11,2,maldonado,18,1:52.237
2014,11,2,kevin_magnussen,19,1:51.767
2014,11,2,ericsson,20,1:52.407
2014,11,2,hamilton,21,1:47.776
2014,11,2,kvyat,22,1:47.907
2014,11,3,rosberg,1,1:44.422
2014,11,3,bottas,2,1:46.044
2014,11,3,vettel,3,1:45.961
2014,11,3,alonso,4,1:45.939
2014,11,3,button,5,1:47.013
2014,11,3,ricciardo,6,1:47.106
2014,11,3,hulkenberg,7,1:47.378
2014,11,3,massa,8,1:47.640
2014,11,3,vergne,9,1:47.689
2014,11,3,perez,10,1:48.317
2014,11,3,gutierrez,11,1:48.487
2014,11,3,sutil,12,1:48.545
2014,11,3,raikkonen,13,1:48.346
2014,11,3,grosjean,14,1:48.871
2014,11,3,jules_bianchi,15,1:48.914
2014,11,3,kobayashi,16,1:49.459
2014,11,3,chilton,17,1:50.764
2014,11,3,maldonado,18,1:50.897
2014,11,3,hamilton,19,1:49.381
2014,11,3,kevin_magnussen,20,1:50.966
2014,11,3,kvyat,21,1:48.998
2014,11,3,ericsson,22,1:52.128
2014,11,4,rosberg,1,1:44.232
2014,11,4,bottas,2,1:45.289
2014,11,4,vettel,3,1:45.400
2014,11,4,alonso,4,1:45.187
2014,11,4,button,5,1:46.187
2014,11,4,ricciardo,6,1:45.903
2014,11,4,hulkenberg,7,1:46.200
2014,11,4,massa,8,1:47.051
2014,11,4,vergne,9,1:47.022
2014,11,4,perez,10,1:46.988
2014,11,4,gutierrez,11,1:47.972
2014,11,4,sutil,12,1:48.162
2014,11,4,raikkonen,13,1:48.194
2014,11,4,grosjean,14,1:48.224
2014,11,4,jules_bianchi,15,1:49.160
2014,11,4,hamilton,16,1:45.005
2014,11,4,kobayashi,17,1:49.333
2014,11,4,kvyat,18,1:48.616
2014,11,4,chilton,19,1:51.436
2014,11,4,kevin_magnussen,20,1:50.479
2014,11,4,maldonado,21,1:51.845
2014,11,4,ericsson,22,1:50.196
2014,11,5,rosberg,1,1:43.566
2014,11,5,bottas,2,1:44.563
2014,11,5,vettel,3,1:44.496
2014,11,5,alonso,4,1:45.415
2014,11,5,button,5,1:45.641
2014,11,5,ricciardo,6,1:45.834
2014,11,5,hulkenberg,7,1:45.918
2014,11,5,massa,8,1:46.540
2014,11,5,vergne,9,1:46.764
2014,11,5,perez,10,1:47.146
2014,11,5,gutierrez,11,1:46.816
2014,11,5,sutil,12,1:47.376
2014,11,5,raikkonen,13,1:47.470
2014,11,5,grosjean,14,1:47.151
2014,11,5,hamilton,15,1:45.419
2014,11,5,jules_bianchi,16,1:47.940
2014,11,5,kobayashi,17,1:48.266
2014,11,5,kvyat,18,1:46.888
2014,11,5,kevin_magnussen,19,1:46.390
2014,11,5,chilton,20,1:50.194
2014,11,5,maldonado,21,1:49.658
2014,11,5,ericsson,22,1:49.650
2014,11,6,rosberg,1,1:43.046
2014,11,6,bottas,2,1:44.396
2014,11,6,vettel,3,1:44.310
2014,11,6,alonso,4,1:44.180
2014,11,6,button,5,1:45.012
2014,11,6,ricciardo,6,1:45.028
2014,11,6,hulkenberg,7,1:45.295
2014,11,6,massa,8,1:46.472
2014,11,6,vergne,9,1:46.381
2014,11,6,perez,10,1:46.723
2014,11,6,gutierrez,11,1:46.620
2014,11,6,sutil,12,1:46.617
2014,11,6,raikkonen,13,1:46.757
2014,11,6,hamilton,14,1:44.794
2014,11,6,grosjean,15,1:47.167
2014,11,6,jules_bianchi,16,1:47.265
2014,11,6,kobayashi,17,1:48.072
2014,11,6,kvyat,18,1:46.666
2014,11,6,kevin_magnussen,19,1:46.596
2014,11,6,maldonado,20,1:46.176
2014,11,6,chilton,21,1:49.253
2014,11,6,ericsson,22,1:48.459
2014,11,7,rosberg,1,1:44.303
2014,11,7,bottas,2,1:44.258
2014,11,7,vettel,3,1:44.552
2014,11,7,alonso,4,1:43.824
2014,11,7,button,5,1:44.769
2014,11,7,ricciardo,6,1:44.657
2014,11,7,hulkenberg,7,1:44.913
2014,11,7,massa,8,1:45.042
2014,11,7,vergne,9,1:45.516
2014,11,7,perez,10,1:46.031
2014,11,7,gutierrez,11,1:45.309
2014,11,7,sutil,12,1:45.608
2014,11,7,raikkonen,13,1:45.985
2014,11,7,hamilton,14,1:44.377
2014,11,7,grosjean,15,1:46.312
2014,11,7,jules_bianchi,16,1:46.350
2014,11,7,kvyat,17,1:47.045
2014,11,7,kobayashi,18,1:48.554
2014,11,7,kevin_magnussen,19,1:47.328
2014,11,7,chilton,20,1:48.888
2014,11,7,maldonado,21,1:51.980
2014,11,7,ericsson,22,1:49.255
2014,11,8,rosberg,1,1:42.447
2014,11,8,bottas,2,1:43.902
2014,11,8,vettel,3,1:44.034
2014,11,8,alonso,4,1:44.992
2014,11,8,button,5,1:46.642
2014,11,8,ricciardo,6,1:46.590
2014,11,8,hulkenberg,7,1:46.829
2014,11,8,massa,8,1:47.870
2014,11,8,vergne,9,1:47.378
2014,11,8,perez,10,1:49.161
2014,11,8,gutierrez,11,1:49.373
2014,11,8,sutil,12,1:49.692
2014,11,8,hamilton,13,1:49.213
2014,11,8,raikkonen,14,1:52.011
2014,11,8,grosjean,15,1:51.139
2014,11,8,jules_bianchi,16,1:49.982
2014,11,8,kvyat,17,1:48.515
2014,11,8,kevin_magnussen,18,1:47.716
2014,11,8,kobayashi,19,1:52.808
2014,11,8,chilton,20,1:54.373
2014,11,8,maldonado,21,1:54.582
2014,11,9,rosberg,1,2:26.958
2014,11,9,bottas,2,2:18.014
2014,11,9,vettel,3,2:17.406
2014,11,9,alonso,4,2:15.334
2014,11,9,ricciardo,5,2:12.221
2014,11,9,button,6,2:17.372
2014,11,9,jules_bianchi,7,1:57.777
2014,11,9,massa,8,2:16.537
2014,11,9,kevin_magnussen,9,1:55.883
2014,11,9,vergne,10,2:17.513
2014,11,9,hulkenberg,11,2:24.538
2014,11,9,perez,12,2:14.722
2014,11,9,gutierrez,13,2:14.618
2014,11,9,hamilton,14,2:13.703
2014,11,9,raikkonen,15,2:18.027
2014,11,9,grosjean,16,2:17.147
2014,11,9,sutil,17,2:26.578
2014,11,9,kvyat,18,2:17.454
2014,11,9,maldonado,19,2:15.055
2014,11,9,kobayashi,20,2:29.519
2014,11,9,chilton,21,2:24.719
2014,11,10,ricciardo,1,2:13.979
2014,11,10,button,2,2:10.656
2014,11,10,massa,3,2:03.890
2014,11,10,rosberg,4,2:23.803
2014,11,10,kevin_magnussen,5,2:05.233
2014,11,10,vergne,6,2:04.569
2014,11,10,vettel,7,2:24.210
2014,11,10,alonso,8,2:24.573
2014,11,10,hulkenberg,9,2:05.369
2014,11,10,perez,10,2:04.372
2014,11,10,bottas,11,2:26.938
2014,11,10,gutierrez,12,2:04.522
2014,11,10,hamilton,13,2:03.423
2014,11,10,raikkonen,14,1:57.587
2014,11,10,grosjean,15,1:58.110
2014,11,10,jules_bianchi,16,2:17.419
2014,11,10,sutil,17,1:55.118
2014,11,10,kvyat,18,1:54.308
2014,11,10,maldonado,19,1:47.619
2014,11,10,kobayashi,20,1:48.387
2014,11,10,chilton,21,1:51.094
2014,11,11,ricciardo,1,2:14.248
2014,11,11,button,2,2:14.275
2014,11,11,massa,3,2:14.048
2014,11,11,rosberg,4,2:14.365
2014,11,11,kevin_magnussen,5,2:14.433
2014,11,11,vergne,6,2:14.425
2014,11,11,vettel,7,2:14.685
2014,11,11,alonso,8,2:14.885
2014,11,11,hulkenberg,9,2:15.082
2014,11,11,perez,10,2:16.882
2014,11,11,bottas,11,2:17.299
2014,11,11,gutierrez,12,2:17.604
2014,11,11,hamilton,13,2:18.586
2014,11,11,raikkonen,14,2:18.254
2014,11,11,jules_bianchi,15,2:17.160
2014,11,11,sutil,16,2:17.735
2014,11,11,kvyat,17,2:17.546
2014,11,11,maldonado,18,2:11.487
2014,11,11,kobayashi,19,2:07.919
2014,11,11,chilton,20,2:01.364
2014,11,12,ricciardo,1,2:19.879
2014,11,12,button,2,2:19.822
2014,11,12,massa,3,2:19.902
2014,11,12,rosberg,4,2:19.580
2014,11,12,kevin_magnussen,5,2:19.392
2014,11,12,vergne,6,2:19.693
2014,11,12,vettel,7,2:20.014
2014,11,12,alonso,8,2:19.935
2014,11,12,hulkenberg,9,2:20.237
2014,11,12,perez,10,2:18.627
2014,11,12,bottas,11,2:18.312
2014,11,12,gutierrez,12,2:18.044
2014,11,12,hamilton,13,2:19.149
2014,11,12,raikkonen,14,2:19.079
2014,11,12,jules_bianchi,15,2:19.220
2014,11,12,sutil,16,2:18.956
2014,11,12,kvyat,17,2:19.036
2014,11,12,maldonado,18,2:19.428
2014,11,12,kobayashi,19,2:19.404
2014,11,12,chilton,20,2:19.765
