season,round,driver,driver_points,driver_wins,driver_standings_pos
2015,11,marcus_ericsson,7.0,0,17
2015,11,jenson_button,6.0,0,18
2015,11,roberto_merhi,0.0,0,19
2015,11,will_stevens,0.0,0,20
2015,11,kevin_magnussen,0.0,0,21
2015,12,lewis_hamilton,252.0,7,1
2015,12,nico_rosberg,199.0,3,2
2015,12,sebastian_vettel,178.0,2,3
2015,12,felipe_massa,97.0,0,4
2015,12,kimi_raikkonen,92.0,0,5
2015,12,valtteri_bottas,91.0,0,6
2015,12,daniil_kvyat,58.0,0,7
2015,12,daniel_ricciardo,55.0,0,8
2015,12,romain_grosjean,38.0,0,9
2015,12,sergio_perez,33.0,0,10
2015,12,nico_hulkenberg,30.0,0,11
2015,12,max_verstappen,26.0,0,12
2015,12,felipe_nasr,16.0,0,13
2015,12,pastor_maldonado,12.0,0,14
2015,12,fernando_alonso,11.0,0,15
2015,12,carlos_sainz,9.0,0,16
2015,12,marcus_ericsson,9.0,0,17
2015,12,jenson_button,6.0,0,18
2015,12,roberto_merhi,0.0,0,19
2015,12,will_stevens,0.0,0,20
2015,12,kevin_magnussen,0.0,0,21
2015,13,lewis_hamilton,252.0,7,1
2015,13,nico_rosberg,211.0,3,2
2015,13,sebastian_vettel,203.0,3,3
2015,13,kimi_raikkonen,107.0,0,4
2015,13,valtteri_bottas,101.0,0,5
2015,13,felipe_massa,97.0,0,6
2015,13,daniel_ricciardo,73.0,0,7
2015,13,daniil_kvyat,66.0,0,8
2015,13,sergio_perez,39.0,0,9
2015,13,romain_grosjean,38.0,0,10
2015,13,max_verstappen,30.0,0,11
2015,13,nico_hulkenberg,30.0,0,12
2015,13,felipe_nasr,17.0,0,13
2015,13,pastor_maldonado,12.0,0,14
2015,13,fernando_alonso,11.0,0,15
2015,13,carlos_sainz,11.0,0,16
2015,13,marcus_ericsson,9.0,0,17
2015,13,jenson_button,6.0,0,18
2015,13,roberto_merhi,0.0,0,19
2015,13,will_stevens,0.0,0,20
2015,13,alexander_rossi,0.0,0,21
2015,13,kevin_magnussen,0.0,0,22
2015,14,lewis_hamilton,277.0,8,1
2015,14,nico_rosberg,229.0,3,2
2015,14,sebastian_vettel,218.0,3,3
2015,14,kimi_raikkonen,119.0,0,4
2015,14,valtteri_bottas,111.0,0,5
2015,14,felipe_massa,97.0,0,6
2015,14,daniel_ricciardo,73.0,0,7
2015,14,daniil_kvyat,66.0,0,8
2015,14,romain_grosjean,44.0,0,9
2015,14,sergio_perez,39.0,0,10
2015,14,nico_hulkenberg,38.0,0,11
2015,14,max_verstappen,32.0,0,12
2015,14,felipe_nasr,17.0,0,13
2015,14,pastor_maldonado,16.0,0,14
2015,14,carlos_sainz,12.0,0,15
2015,14,fernando_alonso,11.0,0,16
2015,14,marcus_ericsson,9.0,0,17
2015,14,jenson_button,6.0,0,18
2015,14,roberto_merhi,0.0,0,19
2015,14,will_stevens,0.0,0,20
2015,14,alexander_rossi,0.0,0,21
2015,14,kevin_magnussen,0.0,0,22
2015,15,lewis_hamilton,302.0,9,1
2015,15,sebastian_vettel,236.0,3,2
2015,15,nico_rosberg,229.0,3,3
2015,15,kimi_raikkonen,123.0,0,4
2015,15,valtteri_bottas,111.0,0,5
2015,15,felipe_massa,109.0,0,6
2015,15,daniil_kvyat,76.0,0,7
2015,15,daniel_ricciardo,73.0,0,8
2015,15,sergio_perez,54.0,0,9
2015,15,romain_grosjean,44.0,0,10
2015,15,nico_hulkenberg,38.0,0,11
2015,15,max_verstappen,33.0,0,12
2015,15,felipe_nasr,25.0,0,13
2015,15,pastor_maldonado,22.0,0,14
2015,15,carlos_sainz,12.0,0,15
2015,15,fernando_alonso,11.0,0,16
2015,15,marcus_ericsson,9.0,0,17
2015,15,jenson_button,8.0,0,18
2015,15,roberto_merhi,0.0,0,19
2015,15,will_stevens,0.0,0,20
2015,15,alexander_rossi,0.0,0,21
2015,15,kevin_magnussen,0.0,0,22
2015,16,lewis_hamilton,327.0,10,1
2015,16,sebastian_vettel,251.0,3,2
2015,16,nico_rosberg,247.0,3,3
2015,16,kimi_raikkonen,123.0,0,4
2015,16,valtteri_bottas,111.0,0,5
2015,16,felipe_massa,109.0,0,6
2015,16,daniil_kvyat,76.0,0,7
2015,16,daniel_ricciardo,74.0,0,8
2015,16,sergio_perez,64.0,0,9
2015,16,max_verstappen,45.0,0,10
2015,16,romain_grosjean,44.0,0,11
2015,16,nico_hulkenberg,38.0,0,12
2015,16,felipe_nasr,27.0,0,13
2015,16,pastor_maldonado,26.0,0,14
2015,16,carlos_sainz,18.0,0,15
2015,16,jenson_button,16.0,0,16
2015,16,fernando_alonso,11.0,0,17
2015,16,marcus_ericsson,9.0,0,18
2015,16,roberto_merhi,0.0,0,19
2015,16,alexander_rossi,0.0,0,20
2015,16,will_stevens,0.0,0,21
2015,16,kevin_magnussen,0.0,0,22
2015,17,lewis_hamilton,345.0,10,1
2015,17,nico_rosberg,272.0,4,2
2015,17,sebastian_vettel,251.0,3,3
2015,17,valtteri_bottas,126.0,0,4
2015,17,kimi_raikkonen,123.0,0,5
2015,17,felipe_massa,117.0,0,6
2015,17,daniil_kvyat,88.0,0,7
2015,17,daniel_ricciardo,84.0,0,8
2015,17,sergio_perez,68.0,0,9
2015,17,max_verstappen,47.0,0,10
2015,17,romain_grosjean,45.0,0,11
2015,17,nico_hulkenberg,44.0,0,12
2015,17,felipe_nasr,27.0,0,13
2015,17,pastor_maldonado,26.0,0,14
2015,17,carlos_sainz,18.0,0,15
2015,17,jenson_button,16.0,0,16
2015,17,fernando_alonso,11.0,0,17
2015,17,marcus_ericsson,9.0,0,18
2015,17,roberto_merhi,0.0,0,19
2015,17,alexander_rossi,0.0,0,20
2015,17,will_stevens,0.0,0,21
2015,17,kevin_magnussen,0.0,0,22
2015,18,lewis_hamilton,363.0,10,1
2015,18,nico_rosberg,297.0,5,2
2015,18,sebastian_vettel,266.0,3,3
2015,18,valtteri_bottas,136.0,0,4
2015,18,kimi_raikkonen,135.0,0,5
2015,18,felipe_massa,117.0,0,6
2015,18,daniil_kvyat,94.0,0,7
2015,18,daniel_ricciardo,84.0,0,8
2015,18,sergio_perez,68.0,0,9
2015,18,nico_hulkenberg,52.0,0,10
2015,18,romain_grosjean,49.0,0,11
2015,18,max_verstappen,49.0,0,12
2015,18,felipe_nasr,27.0,0,13
2015,18,pastor_maldonado,27.0,0,14
2015,18,carlos_sainz,18.0,0,15
2015,18,jenson_button,16.0,0,16
2015,18,fernando_alonso,11.0,0,17
2015,18,marcus_ericsson,9.0,0,18
2015,18,roberto_merhi,0.0,0,19
2015,18,alexander_rossi,0.0,0,20
2015,18,will_stevens,0.0,0,21
2015,18,kevin_magnussen,0.0,0,22
2015,19,lewis_hamilton,381.0,10,1
2015,19,nico_rosberg,322.0,6,2
2015,19,sebastian_vettel,278.0,3,3
2015,19,kimi_raikkonen,150.0,0,4
2015,19,valtteri_bottas,136.0,0,5
2015,19,felipe_massa,121.0,0,6
2015,19,daniil_kvyat,95.0,0,7
2015,19,daniel_ricciardo,92.0,0,8
2015,19,sergio_perez,78.0,0,9
2015,19,nico_hulkenberg,58.0,0,10
2015,19,romain_grosjean,51.0,0,11
2015,19,max_verstappen,49.0,0,12
2015,19,felipe_nasr,27.0,0,13
2015,19,pastor_maldonado,27.0,0,14
2015,19,carlos_sainz,18.0,0,15
2015,19,jenson_button,16.0,0,16
2015,19,fernando_alonso,11.0,0,17
2015,19,marcus_ericsson,9.0,0,18
2015,19,roberto_merhi,0.0,0,19
2015,19,alexander_rossi,0.0,0,20
2015,19,will_stevens,0.0,0,21
2015,19,kevin_magnussen,0.0,0,22
2016,1,nico_rosberg,25.0,1,1
2016,1,lewis_hamilton,18.0,0,2
2016,1,sebastian_vettel,15.0,0,3
2016,1,daniel_ricciardo,12.0,0,4
2016,1,felipe_massa,10.0,0,5
2016,1,romain_grosjean,8.0,0,6
2016,1,nico_hulkenberg,6.0,0,7
2016,1,valtteri_bottas,4.0,0,8
2016,1,carlos_sainz,2.0,0,9
2016,1,max_verstappen,1.0,0,10
2016,1,jolyon_palmer,0.0,0,11
2016,1,kevin_magnussen,0.0,0,12
2016,1,sergio_perez,0.0,0,13
2016,1,jenson_button,0.0,0,14
2016,1,felipe_nasr,0.0,0,15
2016,1,pascal_wehrlein,0.0,0,16
2016,1,marcus_ericsson,0.0,0,17
2016,1,kimi_raikkonen,0.0,0,18
2016,1,rio_haryanto,0.0,0,19
2016,1,esteban_gutierrez,0.0,0,20
2016,1,fernando_alonso,0.0,0,21
2016,1,daniil_kvyat,0.0,0,22
2016,2,nico_rosberg,50.0,2,1
2016,2,lewis_hamilton,33.0,0,2
2016,2,daniel_ricciardo,24.0,0,3
2016,2,kimi_raikkonen,18.0,0,4
2016,2,romain_grosjean,18.0,0,5
2016,2,sebastian_vettel,15.0,0,6
2016,2,felipe_massa,14.0,0,7
2016,2,max_verstappen,9.0,0,8
2016,2,nico_hulkenberg,6.0,0,9
2016,2,daniil_kvyat,6.0,0,10
2016,2,valtteri_bottas,6.0,0,11
2016,2,carlos_sainz,2.0,0,12
2016,2,stoffel_vandoorne,1.0,0,13
2016,2,kevin_magnussen,0.0,0,14
2016,2,jolyon_palmer,0.0,0,15
2016,2,marcus_ericsson,0.0,0,16
2016,2,sergio_perez,0.0,0,17
2016,2,pascal_wehrlein,0.0,0,18
2016,2,felipe_nasr,0.0,0,19
2016,2,jenson_button,0.0,0,20
2016,2,rio_haryanto,0.0,0,21
2016,2,esteban_gutierrez,0.0,0,22
2016,2,fernando_alonso,0.0,0,23
2016,3,nico_rosberg,75.0,3,1
2016,3,lewis_hamilton,39.0,0,2
2016,3,daniel_ricciardo,36.0,0,3
2016,3,sebastian_vettel,33.0,0,4
2016,3,kimi_raikkonen,28.0,0,5
2016,3,felipe_massa,22.0,0,6
2016,3,daniil_kvyat,21.0,0,7
2016,3,romain_grosjean,18.0,0,8
2016,3,max_verstappen,13.0,0,9
2016,3,valtteri_bottas,7.0,0,10
2016,3,nico_hulkenberg,6.0,0,11
2016,3,carlos_sainz,4.0,0,12
2016,3,stoffel_vandoorne,1.0,0,13
2016,3,kevin_magnussen,0.0,0,14
2016,3,sergio_perez,0.0,0,15
2016,3,jolyon_palmer,0.0,0,16
2016,3,marcus_ericsson,0.0,0,17
2016,3,fernando_alonso,0.0,0,18
2016,3,jenson_button,0.0,0,19
2016,3,pascal_wehrlein,0.0,0,20
2016,3,felipe_nasr,0.0,0,21
2016,3,esteban_gutierrez,0.0,0,22
2016,3,rio_haryanto,0.0,0,23
2016,4,nico_rosberg,100.0,4,1
2016,4,lewis_hamilton,57.0,0,2
2016,4,kimi_raikkonen,43.0,0,3
2016,4,daniel_ricciardo,36.0,0,4
2016,4,sebastian_vettel,33.0,0,5
2016,4,felipe_massa,32.0,0,6
2016,4,romain_grosjean,22.0,0,7
2016,4,daniil_kvyat,21.0,0,8
2016,4,valtteri_bottas,19.0,0,9
2016,4,max_verstappen,13.0,0,10
2016,4,fernando_alonso,8.0,0,11
2016,4,kevin_magnussen,6.0,0,12
2016,4,nico_hulkenberg,6.0,0,13
2016,4,carlos_sainz,4.0,0,14
2016,4,sergio_perez,2.0,0,15
2016,4,jenson_button,1.0,0,16
2016,4,stoffel_vandoorne,1.0,0,17
2016,4,jolyon_palmer,0.0,0,18
2016,4,marcus_ericsson,0.0,0,19
2016,4,pascal_wehrlein,0.0,0,20
2016,4,felipe_nasr,0.0,0,21
2016,4,esteban_gutierrez,0.0,0,22
2016,4,rio_haryanto,0.0,0,23
2016,5,nico_rosberg,100.0,4,1
2016,5,kimi_raikkonen,61.0,0,2
2016,5,lewis_hamilton,57.0,0,3
2016,5,sebastian_vettel,48.0,0,4
2016,5,daniel_ricciardo,48.0,0,5
2016,5,max_verstappen,38.0,1,6
2016,5,felipe_massa,36.0,0,7
2016,5,valtteri_bottas,29.0,0,8
2016,5,daniil_kvyat,22.0,0,9
2016,5,romain_grosjean,22.0,0,10
2016,5,carlos_sainz,12.0,0,11
2016,5,fernando_alonso,8.0,0,12
2016,5,sergio_perez,8.0,0,13
2016,5,kevin_magnussen,6.0,0,14
2016,5,nico_hulkenberg,6.0,0,15
2016,5,jenson_button,3.0,0,16
2016,5,stoffel_vandoorne,1.0,0,17
2016,5,jolyon_palmer,0.0,0,18
2016,5,esteban_gutierrez,0.0,0,19
2016,5,marcus_ericsson,0.0,0,20
2016,5,pascal_wehrlein,0.0,0,21
2016,5,felipe_nasr,0.0,0,22
2016,5,rio_haryanto,0.0,0,23
2016,6,nico_rosberg,106.0,4,1
2016,6,lewis_hamilton,82.0,1,2
2016,6,daniel_ricciardo,66.0,0,3
2016,6,kimi_raikkonen,61.0,0,4
2016,6,sebastian_vettel,60.0,0,5
2016,6,max_verstappen,38.0,1,6
2016,6,felipe_massa,37.0,0,7
2016,6,valtteri_bottas,29.0,0,8
2016,6,sergio_perez,23.0,0,9
2016,6,daniil_kvyat,22.0,0,10
2016,6,romain_grosjean,22.0,0,11
2016,6,fernando_alonso,18.0,0,12
2016,6,carlos_sainz,16.0,0,13
2016,6,nico_hulkenberg,14.0,0,14
2016,6,kevin_magnussen,6.0,0,15
2016,6,jenson_button,5.0,0,16
2016,6,stoffel_vandoorne,1.0,0,17
2016,6,esteban_gutierrez,0.0,0,18
2016,6,jolyon_palmer,0.0,0,19
2016,6,marcus_ericsson,0.0,0,20
2016,6,pascal_wehrlein,0.0,0,21
2016,6,felipe_nasr,0.0,0,22
2016,6,rio_haryanto,0.0,0,23
2016,7,nico_rosberg,116.0,4,1
2016,7,lewis_hamilton,107.0,2,2
2016,7,sebastian_vettel,78.0,0,3
2016,7,daniel_ricciardo,72.0,0,4
2016,7,kimi_raikkonen,69.0,0,5
2016,7,max_verstappen,50.0,1,6
2016,7,valtteri_bottas,44.0,0,7
2016,7,felipe_massa,37.0,0,8
2016,7,sergio_perez,24.0,0,9
2016,7,daniil_kvyat,22.0,0,10
2016,7,romain_grosjean,22.0,0,11
2016,7,fernando_alonso,18.0,0,12
2016,7,nico_hulkenberg,18.0,0,13
2016,7,carlos_sainz,18.0,0,14
2016,7,kevin_magnussen,6.0,0,15
2016,7,jenson_button,5.0,0,16
2016,7,stoffel_vandoorne,1.0,0,17
2016,7,esteban_gutierrez,0.0,0,18
2016,7,jolyon_palmer,0.0,0,19
2016,7,marcus_ericsson,0.0,0,20
2016,7,pascal_wehrlein,0.0,0,21
2016,7,felipe_nasr,0.0,0,22
2016,7,rio_haryanto,0.0,0,23
2016,8,nico_rosberg,141.0,5,1
2016,8,lewis_hamilton,117.0,2,2
2016,8,sebastian_vettel,96.0,0,3
2016,8,kimi_raikkonen,81.0,0,4
2016,8,daniel_ricciardo,78.0,0,5
2016,8,max_verstappen,54.0,1,6
2016,8,valtteri_bottas,52.0,0,7
2016,8,sergio_perez,39.0,0,8
2016,8,felipe_massa,38.0,0,9
2016,8,daniil_kvyat,22.0,0,10
2016,8,romain_grosjean,22.0,0,11
2016,8,nico_hulkenberg,20.0,0,12
2016,8,fernando_alonso,18.0,0,13
2016,8,carlos_sainz,18.0,0,14
2016,8,kevin_magnussen,6.0,0,15
2016,8,jenson_button,5.0,0,16
2016,8,stoffel_vandoorne,1.0,0,17
2016,8,esteban_gutierrez,0.0,0,18
2016,8,jolyon_palmer,0.0,0,19
2016,8,marcus_ericsson,0.0,0,20
2016,8,felipe_nasr,0.0,0,21
2016,8,pascal_wehrlein,0.0,0,22
2016,8,rio_haryanto,0.0,0,23
2016,9,nico_rosberg,153.0,5,1
2016,9,lewis_hamilton,142.0,3,2
2016,9,sebastian_vettel,96.0,0,3
2016,9,kimi_raikkonen,96.0,0,4
2016,9,daniel_ricciardo,88.0,0,5
2016,9,max_verstappen,72.0,1,6
2016,9,valtteri_bottas,54.0,0,7
2016,9,sergio_perez,39.0,0,8
2016,9,felipe_massa,38.0,0,9
2016,9,romain_grosjean,28.0,0,10
2016,9,daniil_kvyat,22.0,0,11
2016,9,carlos_sainz,22.0,0,12
2016,9,nico_hulkenberg,20.0,0,13
2016,9,fernando_alonso,18.0,0,14
2016,9,jenson_button,13.0,0,15
2016,9,kevin_magnussen,6.0,0,16
2016,9,pascal_wehrlein,1.0,0,17
2016,9,stoffel_vandoorne,1.0,0,18
2016,9,esteban_gutierrez,0.0,0,19
2016,9,jolyon_palmer,0.0,0,20
2016,9,marcus_ericsson,0.0,0,21
2016,9,felipe_nasr,0.0,0,22
2016,9,rio_haryanto,0.0,0,23
2016,10,nico_rosberg,168.0,5,1
2016,10,lewis_hamilton,167.0,4,2
2016,10,kimi_raikkonen,106.0,0,3
2016,10,daniel_ricciardo,100.0,0,4
2016,10,sebastian_vettel,98.0,0,5
2016,10,max_verstappen,90.0,1,6
2016,10,valtteri_bottas,54.0,0,7
2016,10,sergio_perez,47.0,0,8
2016,10,felipe_massa,38.0,0,9
2016,10,romain_grosjean,28.0,0,10
2016,10,nico_hulkenberg,26.0,0,11
2016,10,carlos_sainz,26.0,0,12
2016,10,daniil_kvyat,23.0,0,13
2016,10,fernando_alonso,18.0,0,14
2016,10,jenson_button,13.0,0,15
2016,10,kevin_magnussen,6.0,0,16
2016,10,pascal_wehrlein,1.0,0,17
2016,10,stoffel_vandoorne,1.0,0,18
2016,10,esteban_gutierrez,0.0,0,19
2016,10,jolyon_palmer,0.0,0,20
2016,10,marcus_ericsson,0.0,0,21
2016,10,felipe_nasr,0.0,0,22
2016,10,rio_haryanto,0.0,0,23
2016,11,lewis_hamilton,192.0,5,1
2016,11,nico_rosberg,186.0,5,2
2016,11,daniel_ricciardo,115.0,0,3
2016,11,kimi_raikkonen,114.0,0,4
2016,11,sebastian_vettel,110.0,0,5
2016,11,max_verstappen,100.0,1,6
2016,11,valtteri_bottas,56.0,0,7
2016,11,sergio_perez,47.0,0,8
2016,11,felipe_massa,38.0,0,9
2016,11,carlos_sainz,30.0,0,10
2016,11,romain_grosjean,28.0,0,11
2016,11,nico_hulkenberg,27.0,0,12
2016,11,fernando_alonso,24.0,0,13
2016,11,daniil_kvyat,23.0,0,14
2016,11,jenson_button,13.0,0,15
2016,11,kevin_magnussen,6.0,0,16
2016,11,pascal_wehrlein,1.0,0,17
2016,11,stoffel_vandoorne,1.0,0,18
2016,11,esteban_gutierrez,0.0,0,19
2016,11,jolyon_palmer,0.0,0,20
2016,11,marcus_ericsson,0.0,0,21
2016,11,felipe_nasr,0.0,0,22
2016,11,rio_haryanto,0.0,0,23
2016,12,lewis_hamilton,217.0,6,1
2016,12,nico_rosberg,198.0,5,2
2016,12,daniel_ricciardo,133.0,0,3
2016,12,kimi_raikkonen,122.0,0,4
2016,12,sebastian_vettel,120.0,0,5
2016,12,max_verstappen,115.0,1,6
2016,12,valtteri_bottas,58.0,0,7
2016,12,sergio_perez,48.0,0,8
2016,12,felipe_massa,38.0,0,9
2016,12,nico_hulkenberg,33.0,0,10
2016,12,carlos_sainz,30.0,0,11
2016,12,romain_grosjean,28.0,0,12
2016,12,fernando_alonso,24.0,0,13
2016,12,daniil_kvyat,23.0,0,14
2016,12,jenson_button,17.0,0,15
2016,12,kevin_magnussen,6.0,0,16
2016,12,pascal_wehrlein,1.0,0,17
2016,12,stoffel_vandoorne,1.0,0,18
2016,12,esteban_gutierrez,0.0,0,19
2016,12,jolyon_palmer,0.0,0,20
2016,12,marcus_ericsson,0.0,0,21
2016,12,felipe_nasr,0.0,0,22
2016,12,rio_haryanto,0.0,0,23
2016,13,lewis_hamilton,232.0,6,1
2016,13,nico_rosberg,223.0,6,2
2016,13,daniel_ricciardo,151.0,0,3
2016,13,sebastian_vettel,128.0,0,4
2016,13,kimi_raikkonen,124.0,0,5
2016,13,max_verstappen,115.0,1,6
2016,13,valtteri_bottas,62.0,0,7
2016,13,sergio_perez,58.0,0,8
2016,13,nico_hulkenberg,45.0,0,9
2016,13,felipe_massa,39.0,0,10
2016,13,fernando_alonso,30.0,0,11
2016,13,carlos_sainz,30.0,0,12
2016,13,romain_grosjean,28.0,0,13
2016,13,daniil_kvyat,23.0,0,14
2016,13,jenson_button,17.0,0,15
2016,13,kevin_magnussen,6.0,0,16
2016,13,pascal_wehrlein,1.0,0,17
2016,13,stoffel_vandoorne,1.0,0,18
2016,13,esteban_gutierrez,0.0,0,19
2016,13,jolyon_palmer,0.0,0,20
2016,13,marcus_ericsson,0.0,0,21
2016,13,felipe_nasr,0.0,0,22
2016,13,rio_haryanto,0.0,0,23
2016,13,esteban_ocon,0.0,0,24
2016,14,lewis_hamilton,250.0,6,1
2016,14,nico_rosberg,248.0,7,2
2016,14,daniel_ricciardo,161.0,0,3
2016,14,sebastian_vettel,143.0,0,4
2016,14,kimi_raikkonen,136.0,0,5
2016,14,max_verstappen,121.0,1,6
2016,14,valtteri_bottas,70.0,0,7
2016,14,sergio_perez,62.0,0,8
2016,14,nico_hulkenberg,46.0,0,9
2016,14,felipe_massa,41.0,0,10
2016,14,fernando_alonso,30.0,0,11
2016,14,carlos_sainz,30.0,0,12
2016,14,romain_grosjean,28.0,0,13
2016,14,daniil_kvyat,23.0,0,14
2016,14,jenson_button,17.0,0,15
2016,14,kevin_magnussen,6.0,0,16
2016,14,pascal_wehrlein,1.0,0,17
2016,14,stoffel_vandoorne,1.0,0,18
2016,14,esteban_gutierrez,0.0,0,19
2016,14,jolyon_palmer,0.0,0,20
2016,14,marcus_ericsson,0.0,0,21
2016,14,felipe_nasr,0.0,0,22
2016,14,rio_haryanto,0.0,0,23
2016,14,esteban_ocon,0.0,0,24
2016,15,nico_rosberg,273.0,8,1
2016,15,lewis_hamilton,265.0,6,2
2016,15,daniel_ricciardo,179.0,0,3
2016,15,sebastian_vettel,153.0,0,4
2016,15,kimi_raikkonen,148.0,0,5
2016,15,max_verstappen,129.0,1,6
2016,15,valtteri_bottas,70.0,0,7
2016,15,sergio_perez,66.0,0,8
2016,15,nico_hulkenberg,46.0,0,9
2016,15,felipe_massa,41.0,0,10
2016,15,fernando_alonso,36.0,0,11
2016,15,carlos_sainz,30.0,0,12
2016,15,romain_grosjean,28.0,0,13
2016,15,daniil_kvyat,25.0,0,14
2016,15,jenson_button,17.0,0,15
2016,15,kevin_magnussen,7.0,0,16
2016,15,pascal_wehrlein,1.0,0,17
2016,15,stoffel_vandoorne,1.0,0,18
2016,15,esteban_gutierrez,0.0,0,19
2016,15,jolyon_palmer,0.0,0,20
2016,15,marcus_ericsson,0.0,0,21
2016,15,felipe_nasr,0.0,0,22
2016,15,rio_haryanto,0.0,0,23
2016,15,esteban_ocon,0.0,0,24
2016,16,nico_rosberg,288.0,8,1
2016,16,lewis_hamilton,265.0,6,2
2016,16,daniel_ricciardo,204.0,1,3
2016,16,kimi_raikkonen,160.0,0,4
2016,16,sebastian_vettel,153.0,0,5
2016,16,max_verstappen,147.0,1,6
2016,16,valtteri_bottas,80.0,0,7
2016,16,sergio_perez,74.0,0,8
2016,16,nico_hulkenberg,50.0,0,9
2016,16,fernando_alonso,42.0,0,10
2016,16,felipe_massa,41.0,0,11
2016,16,carlos_sainz,30.0,0,12
2016,16,romain_grosjean,28.0,0,13
2016,16,daniil_kvyat,25.0,0,14
2016,16,jenson_button,19.0,0,15
2016,16,kevin_magnussen,7.0,0,16
2016,16,jolyon_palmer,1.0,0,17
2016,16,pascal_wehrlein,1.0,0,18
2016,16,stoffel_vandoorne,1.0,0,19
2016,16,esteban_gutierrez,0.0,0,20
2016,16,marcus_ericsson,0.0,0,21
2016,16,felipe_nasr,0.0,0,22
2016,16,rio_haryanto,0.0,0,23
2016,16,esteban_ocon,0.0,0,24
2016,17,nico_rosberg,313.0,9,1
2016,17,lewis_hamilton,280.0,6,2
2016,17,daniel_ricciardo,212.0,1,3
2016,17,kimi_raikkonen,170.0,0,4
2016,17,max_verstappen,165.0,1,5
2016,17,sebastian_vettel,165.0,0,6
2016,17,valtteri_bottas,81.0,0,7
2016,17,sergio_perez,80.0,0,8
2016,17,nico_hulkenberg,54.0,0,9
2016,17,felipe_massa,43.0,0,10
2016,17,fernando_alonso,42.0,0,11
2016,17,carlos_sainz,30.0,0,12
2016,17,romain_grosjean,28.0,0,13
2016,17,daniil_kvyat,25.0,0,14
2016,17,jenson_button,19.0,0,15
2016,17,kevin_magnussen,7.0,0,16
2016,17,jolyon_palmer,1.0,0,17
2016,17,pascal_wehrlein,1.0,0,18
2016,17,stoffel_vandoorne,1.0,0,19
2016,17,esteban_gutierrez,0.0,0,20
2016,17,marcus_ericsson,0.0,0,21
2016,17,felipe_nasr,0.0,0,22
2016,17,rio_haryanto,0.0,0,23
2016,17,esteban_ocon,0.0,0,24
2016,18,nico_rosberg,331.0,9,1
2016,18,lewis_hamilton,305.0,7,2
2016,18,daniel_ricciardo,227.0,1,3
2016,18,sebastian_vettel,177.0,0,4
2016,18,kimi_raikkonen,170.0,0,5
2016,18,max_verstappen,165.0,1,6
2016,18,sergio_perez,84.0,0,7
2016,18,valtteri_bottas,81.0,0,8
2016,18,nico_hulkenberg,54.0,0,9
2016,18,fernando_alonso,52.0,0,10
2016,18,felipe_massa,49.0,0,11
2016,18,carlos_sainz,38.0,0,12
2016,18,romain_grosjean,29.0,0,13
2016,18,daniil_kvyat,25.0,0,14
2016,18,jenson_button,21.0,0,15
2016,18,kevin_magnussen,7.0,0,16
2016,18,jolyon_palmer,1.0,0,17
2016,18,pascal_wehrlein,1.0,0,18
2016,18,stoffel_vandoorne,1.0,0,19
2016,18,esteban_gutierrez,0.0,0,20
2016,18,marcus_ericsson,0.0,0,21
2016,18,felipe_nasr,0.0,0,22
2016,18,rio_haryanto,0.0,0,23
2016,18,esteban_ocon,0.0,0,24
2016,19,nico_rosberg,349.0,9,1
2016,19,lewis_hamilton,330.0,8,2
2016,19,daniel_ricciardo,242.0,1,3
2016,19,sebastian_vettel,187.0,0,4
2016,19,kimi_raikkonen,178.0,0,5
2016,19,max_verstappen,177.0,1,6
2016,19,sergio_perez,85.0,0,7
2016,19,valtteri_bottas,85.0,0,8
2016,19,nico_hulkenberg,60.0,0,9
2016,19,fernando_alonso,52.0,0,10
2016,19,felipe_massa,51.0,0,11
2016,19,carlos_sainz,38.0,0,12
2016,19,romain_grosjean,29.0,0,13
2016,19,daniil_kvyat,25.0,0,14
2016,19,jenson_button,21.0,0,15
2016,19,kevin_magnussen,7.0,0,16
2016,19,jolyon_palmer,1.0,0,17
2016,19,pascal_wehrlein,1.0,0,18
2016,19,stoffel_vandoorne,1.0,0,19
2016,19,esteban_gutierrez,0.0,0,20
2016,19,marcus_ericsson,0.0,0,21
2016,19,felipe_nasr,0.0,0,22
2016,19,rio_haryanto,0.0,0,23
2016,19,esteban_ocon,0.0,0,24
2016,20,nico_rosberg,367.0,9,1
2016,20,lewis_hamilton,355.0,9,2
2016,20,daniel_ricciardo,246.0,1,3
2016,20,sebastian_vettel,197.0,0,4
2016,20,max_verstappen,192.0,1,5
2016,20,kimi_raikkonen,178.0,0,6
2016,20,sergio_perez,97.0,0,7
2016,20,valtteri_bottas,85.0,0,8
2016,20,nico_hulkenberg,66.0,0,9
2016,20,fernando_alonso,53.0,0,10
2016,20,felipe_massa,51.0,0,11
2016,20,carlos_sainz,46.0,0,12
2016,20,romain_grosjean,29.0,0,13
2016,20,daniil_kvyat,25.0,0,14
2016,20,jenson_button,21.0,0,15
2016,20,kevin_magnussen,7.0,0,16
2016,20,felipe_nasr,2.0,0,17
2016,20,jolyon_palmer,1.0,0,18
2016,20,pascal_wehrlein,1.0,0,19
2016,20,stoffel_vandoorne,1.0,0,20
2016,20,esteban_gutierrez,0.0,0,21
2016,20,marcus_ericsson,0.0,0,22
2016,20,esteban_ocon,0.0,0,23
2016,20,rio_haryanto,0.0,0,24
2016,21,nico_rosberg,385.0,9,1
2016,21,lewis_hamilton,380.0,10,2
