season,round,lap,driver,position,time
2017,20,8,kevin_magnussen,19,1:46.324
2017,20,8,ericsson,20,1:46.987
2017,20,9,bottas,1,1:42.988
2017,20,9,hamilton,2,1:42.980
2017,20,9,vettel,3,1:43.288
2017,20,9,ricciardo,4,1:43.091
2017,20,9,raikkonen,5,1:43.591
2017,20,9,max_verstappen,6,1:43.616
2017,20,9,hulkenberg,7,1:44.014
2017,20,9,perez,8,1:44.663
2017,20,9,ocon,9,1:44.692
2017,20,9,massa,10,1:45.219
2017,20,9,alonso,11,1:45.193
2017,20,9,sainz,12,1:45.451
2017,20,9,stroll,13,1:46.879
2017,20,9,grosjean,14,1:46.935
2017,20,9,vandoorne,15,1:46.113
2017,20,9,gasly,16,1:46.073
2017,20,9,wehrlein,17,1:46.260
2017,20,9,brendon_hartley,18,1:46.398
2017,20,9,kevin_magnussen,19,1:46.243
2017,20,9,ericsson,20,1:46.357
2017,20,10,bottas,1,1:42.770
2017,20,10,hamilton,2,1:42.698
2017,20,10,vettel,3,1:43.045
2017,20,10,ricciardo,4,1:43.362
2017,20,10,raikkonen,5,1:43.196
2017,20,10,max_verstappen,6,1:43.302
2017,20,10,hulkenberg,7,1:44.097
2017,20,10,perez,8,1:44.676
2017,20,10,ocon,9,1:44.679
2017,20,10,massa,10,1:45.315
2017,20,10,alonso,11,1:44.984
2017,20,10,sainz,12,1:45.088
2017,20,10,stroll,13,1:45.592
2017,20,10,grosjean,14,1:45.783
2017,20,10,vandoorne,15,1:46.008
2017,20,10,gasly,16,1:45.769
2017,20,10,wehrlein,17,1:46.078
2017,20,10,brendon_hartley,18,1:46.982
2017,20,10,kevin_magnussen,19,1:46.421
2017,20,10,ericsson,20,1:46.589
2017,20,11,bottas,1,1:42.522
2017,20,11,hamilton,2,1:42.741
2017,20,11,vettel,3,1:42.757
2017,20,11,ricciardo,4,1:43.245
2017,20,11,raikkonen,5,1:43.317
2017,20,11,max_verstappen,6,1:43.251
2017,20,11,hulkenberg,7,1:43.977
2017,20,11,perez,8,1:44.799
2017,20,11,ocon,9,1:44.790
2017,20,11,massa,10,1:45.165
2017,20,11,alonso,11,1:44.943
2017,20,11,sainz,12,1:45.013
2017,20,11,grosjean,13,1:45.339
2017,20,11,stroll,14,1:49.517
2017,20,11,vandoorne,15,1:46.484
2017,20,11,gasly,16,1:46.614
2017,20,11,wehrlein,17,1:46.331
2017,20,11,kevin_magnussen,18,1:46.297
2017,20,11,brendon_hartley,19,1:48.157
2017,20,11,ericsson,20,1:46.595
2017,20,12,bottas,1,1:42.634
2017,20,12,hamilton,2,1:42.532
2017,20,12,vettel,3,1:43.002
2017,20,12,ricciardo,4,1:43.337
2017,20,12,raikkonen,5,1:43.370
2017,20,12,max_verstappen,6,1:43.540
2017,20,12,hulkenberg,7,1:44.107
2017,20,12,perez,8,1:44.517
2017,20,12,ocon,9,1:44.936
2017,20,12,massa,10,1:45.131
2017,20,12,alonso,11,1:44.864
2017,20,12,sainz,12,1:44.929
2017,20,12,grosjean,13,1:45.453
2017,20,12,gasly,14,1:45.828
2017,20,12,vandoorne,15,1:47.899
2017,20,12,wehrlein,16,1:46.042
2017,20,12,kevin_magnussen,17,1:45.420
2017,20,12,brendon_hartley,18,1:46.568
2017,20,12,ericsson,19,1:46.827
2017,20,12,stroll,20,2:05.466
2017,20,13,bottas,1,1:42.947
2017,20,13,hamilton,2,1:43.237
2017,20,13,vettel,3,1:43.293
2017,20,13,ricciardo,4,1:42.757
2017,20,13,raikkonen,5,1:43.344
2017,20,13,max_verstappen,6,1:43.236
2017,20,13,hulkenberg,7,1:43.922
2017,20,13,perez,8,1:44.620
2017,20,13,ocon,9,1:44.711
2017,20,13,massa,10,1:45.079
2017,20,13,alonso,11,1:45.061
2017,20,13,sainz,12,1:45.125
2017,20,13,grosjean,13,1:45.043
2017,20,13,gasly,14,1:45.332
2017,20,13,wehrlein,15,1:46.007
2017,20,13,kevin_magnussen,16,1:45.653
2017,20,13,brendon_hartley,17,1:46.404
2017,20,13,ericsson,18,1:46.436
2017,20,13,stroll,19,1:45.524
2017,20,13,vandoorne,20,2:06.676
2017,20,14,bottas,1,1:42.706
2017,20,14,hamilton,2,1:42.789
2017,20,14,vettel,3,1:42.932
2017,20,14,ricciardo,4,1:42.984
2017,20,14,raikkonen,5,1:43.262
2017,20,14,max_verstappen,6,1:44.929
2017,20,14,hulkenberg,7,1:44.141
2017,20,14,perez,8,1:44.766
2017,20,14,ocon,9,1:44.573
2017,20,14,massa,10,1:45.262
2017,20,14,alonso,11,1:45.317
2017,20,14,sainz,12,1:45.087
2017,20,14,grosjean,13,1:45.107
2017,20,14,gasly,14,1:45.174
2017,20,14,wehrlein,15,1:45.912
2017,20,14,kevin_magnussen,16,1:45.314
2017,20,14,brendon_hartley,17,1:46.216
2017,20,14,ericsson,18,1:46.114
2017,20,14,stroll,19,1:45.401
2017,20,14,vandoorne,20,1:45.792
2017,20,15,bottas,1,1:42.822
2017,20,15,hamilton,2,1:42.615
2017,20,15,vettel,3,1:42.995
2017,20,15,ricciardo,4,1:42.975
2017,20,15,raikkonen,5,1:44.938
2017,20,15,hulkenberg,6,1:44.121
2017,20,15,perez,7,1:44.930
2017,20,15,ocon,8,1:44.690
2017,20,15,max_verstappen,9,2:03.238
2017,20,15,massa,10,1:45.519
2017,20,15,alonso,11,1:45.329
2017,20,15,sainz,12,1:44.960
2017,20,15,grosjean,13,1:44.958
2017,20,15,gasly,14,1:45.273
2017,20,15,wehrlein,15,1:45.734
2017,20,15,kevin_magnussen,16,1:46.773
2017,20,15,brendon_hartley,17,1:46.848
2017,20,15,ericsson,18,1:46.449
2017,20,15,stroll,19,1:45.291
2017,20,15,vandoorne,20,1:45.730
2017,20,16,bottas,1,1:42.457
2017,20,16,hamilton,2,1:42.505
2017,20,16,vettel,3,1:42.945
2017,20,16,ricciardo,4,1:42.839
2017,20,16,hulkenberg,5,1:43.945
2017,20,16,raikkonen,6,2:03.422
2017,20,16,perez,7,1:46.612
2017,20,16,max_verstappen,8,1:43.259
2017,20,16,ocon,9,1:45.981
2017,20,16,massa,10,1:45.289
2017,20,16,alonso,11,1:45.474
2017,20,16,sainz,12,1:45.312
2017,20,16,grosjean,13,1:44.734
2017,20,16,wehrlein,14,1:46.487
2017,20,16,kevin_magnussen,15,1:45.818
2017,20,16,brendon_hartley,16,1:46.385
2017,20,16,gasly,17,1:58.688
2017,20,16,ericsson,18,1:47.134
2017,20,16,stroll,19,1:46.009
2017,20,16,vandoorne,20,1:45.930
2017,20,17,bottas,1,1:42.547
2017,20,17,hamilton,2,1:42.519
2017,20,17,vettel,3,1:43.008
2017,20,17,ricciardo,4,1:43.204
2017,20,17,hulkenberg,5,1:45.707
2017,20,17,raikkonen,6,1:42.779
2017,20,17,max_verstappen,7,1:43.465
2017,20,17,ocon,8,1:44.841
2017,20,17,massa,9,1:45.361
2017,20,17,alonso,10,1:45.268
2017,20,17,sainz,11,1:45.208
2017,20,17,grosjean,12,1:44.630
2017,20,17,perez,13,2:03.897
2017,20,17,wehrlein,14,1:45.880
2017,20,17,kevin_magnussen,15,1:45.491
2017,20,17,brendon_hartley,16,1:46.159
2017,20,17,gasly,17,1:47.041
2017,20,17,ericsson,18,1:47.493
2017,20,17,stroll,19,1:45.735
2017,20,17,vandoorne,20,1:45.720
2017,20,18,bottas,1,1:42.475
2017,20,18,hamilton,2,1:42.797
2017,20,18,vettel,3,1:42.888
2017,20,18,ricciardo,4,1:43.096
2017,20,18,raikkonen,5,1:43.457
2017,20,18,max_verstappen,6,1:43.427
2017,20,18,ocon,7,1:44.812
2017,20,18,massa,8,1:45.132
2017,20,18,alonso,9,1:45.178
2017,20,18,sainz,10,1:45.305
2017,20,18,grosjean,11,1:44.596
2017,20,18,hulkenberg,12,2:12.210
2017,20,18,perez,13,1:44.388
2017,20,18,wehrlein,14,1:45.679
2017,20,18,kevin_magnussen,15,1:45.370
2017,20,18,brendon_hartley,16,1:46.105
2017,20,18,gasly,17,1:45.840
2017,20,18,ericsson,18,1:46.330
2017,20,18,stroll,19,1:45.380
2017,20,18,vandoorne,20,1:46.041
2017,20,19,bottas,1,1:42.439
2017,20,19,hamilton,2,1:42.537
2017,20,19,vettel,3,1:42.923
2017,20,19,ricciardo,4,1:45.339
2017,20,19,raikkonen,5,1:43.479
2017,20,19,max_verstappen,6,1:43.285
2017,20,19,ocon,7,1:44.510
2017,20,19,massa,8,1:45.028
2017,20,19,alonso,9,1:44.982
2017,20,19,sainz,10,1:44.859
2017,20,19,hulkenberg,11,1:44.925
2017,20,19,grosjean,12,1:46.145
2017,20,19,perez,13,1:45.179
2017,20,19,wehrlein,14,1:45.543
2017,20,19,kevin_magnussen,15,1:45.296
2017,20,19,brendon_hartley,16,1:45.640
2017,20,19,gasly,17,1:45.661
2017,20,19,ericsson,18,1:46.536
2017,20,19,stroll,19,1:45.747
2017,20,19,vandoorne,20,1:45.839
2017,20,20,bottas,1,1:42.559
2017,20,20,hamilton,2,1:42.604
2017,20,20,vettel,3,1:45.045
2017,20,20,ricciardo,4,2:04.766
2017,20,20,raikkonen,5,1:43.182
2017,20,20,max_verstappen,6,1:42.830
2017,20,20,ocon,7,1:44.590
2017,20,20,massa,8,1:45.066
2017,20,20,alonso,9,1:45.037
2017,20,20,sainz,10,1:45.127
2017,20,20,hulkenberg,11,1:44.614
2017,20,20,grosjean,12,1:45.961
2017,20,20,perez,13,1:46.042
2017,20,20,wehrlein,14,1:45.387
2017,20,20,kevin_magnussen,15,1:45.502
2017,20,20,brendon_hartley,16,1:46.080
2017,20,20,gasly,17,1:45.714
2017,20,20,ericsson,18,1:46.062
2017,20,20,stroll,19,1:45.949
2017,20,20,vandoorne,20,1:45.994
2017,20,21,bottas,1,1:44.816
2017,20,21,hamilton,2,1:42.421
2017,20,21,vettel,3,2:02.648
2017,20,21,raikkonen,4,1:43.395
2017,20,21,max_verstappen,5,1:43.482
2017,20,21,ocon,6,1:44.606
2017,20,21,massa,7,1:44.978
2017,20,21,sainz,8,1:44.849
2017,20,21,alonso,9,1:46.907
2017,20,21,hulkenberg,10,1:43.790
2017,20,21,grosjean,11,1:45.047
2017,20,21,perez,12,1:45.107
2017,20,21,wehrlein,13,1:45.676
2017,20,21,kevin_magnussen,14,1:45.653
2017,20,21,brendon_hartley,15,1:45.661
2017,20,21,gasly,16,1:45.677
2017,20,21,ericsson,17,1:46.219
2017,20,21,stroll,18,1:45.875
2017,20,21,vandoorne,19,1:45.849
2017,20,22,hamilton,1,1:42.753
2017,20,22,bottas,2,2:02.180
2017,20,22,vettel,3,1:43.806
2017,20,22,raikkonen,4,1:43.381
2017,20,22,max_verstappen,5,1:43.480
2017,20,22,ocon,6,1:44.939
2017,20,22,sainz,7,1:44.508
2017,20,22,massa,8,1:46.653
2017,20,22,hulkenberg,9,1:44.173
2017,20,22,perez,10,1:44.579
2017,20,22,grosjean,11,1:46.473
2017,20,22,alonso,12,2:03.859
2017,20,22,wehrlein,13,1:46.384
2017,20,22,kevin_magnussen,14,1:48.427
2017,20,22,brendon_hartley,15,1:45.623
2017,20,22,gasly,16,1:46.393
2017,20,22,ericsson,17,1:45.953
2017,20,22,stroll,18,1:45.776
2017,20,22,vandoorne,19,1:47.870
2017,20,23,hamilton,1,1:42.625
2017,20,23,bottas,2,1:43.054
2017,20,23,vettel,3,1:43.191
2017,20,23,raikkonen,4,1:43.215
2017,20,23,max_verstappen,5,1:42.851
2017,20,23,ocon,6,1:44.233
2017,20,23,sainz,7,1:43.897
2017,20,23,hulkenberg,8,1:43.824
2017,20,23,perez,9,1:44.142
2017,20,23,grosjean,10,1:44.821
2017,20,23,alonso,11,1:43.913
2017,20,23,massa,12,2:05.838
2017,20,23,wehrlein,13,1:45.644
2017,20,23,brendon_hartley,14,1:45.801
2017,20,23,gasly,15,1:45.340
2017,20,23,ericsson,16,1:45.647
2017,20,23,stroll,17,1:45.576
2017,20,23,vandoorne,18,1:45.588
2017,20,23,kevin_magnussen,19,2:04.783
2017,20,24,hamilton,1,1:44.265
2017,20,24,bottas,2,1:42.204
2017,20,24,vettel,3,1:43.229
2017,20,24,raikkonen,4,1:43.113
2017,20,24,max_verstappen,5,1:43.091
2017,20,24,ocon,6,1:44.433
2017,20,24,sainz,7,1:43.554
2017,20,24,hulkenberg,8,1:43.627
2017,20,24,perez,9,1:44.167
2017,20,24,grosjean,10,1:44.391
2017,20,24,alonso,11,1:44.379
2017,20,24,massa,12,1:44.400
2017,20,24,wehrlein,13,1:45.488
2017,20,24,brendon_hartley,14,1:46.296
2017,20,24,gasly,15,1:45.942
2017,20,24,ericsson,16,1:45.571
2017,20,24,stroll,17,1:45.393
2017,20,24,vandoorne,18,1:45.013
2017,20,24,kevin_magnussen,19,1:44.938
2017,20,25,bottas,1,1:42.296
2017,20,25,hamilton,2,2:01.683
2017,20,25,vettel,3,1:42.945
2017,20,25,raikkonen,4,1:43.189
2017,20,25,max_verstappen,5,1:43.173
2017,20,25,ocon,6,1:44.437
2017,20,25,sainz,7,1:43.643
2017,20,25,hulkenberg,8,1:43.769
2017,20,25,perez,9,1:43.819
2017,20,25,grosjean,10,1:44.751
2017,20,25,alonso,11,1:44.324
2017,20,25,massa,12,1:44.521
2017,20,25,wehrlein,13,1:45.403
2017,20,25,brendon_hartley,14,1:45.899
2017,20,25,gasly,15,1:45.900
2017,20,25,ericsson,16,1:45.633
2017,20,25,stroll,17,1:45.662
2017,20,25,vandoorne,18,1:44.797
2017,20,25,kevin_magnussen,19,1:44.785
2017,20,26,bottas,1,1:42.448
2017,20,26,hamilton,2,1:41.734
2017,20,26,vettel,3,1:43.037
2017,20,26,raikkonen,4,1:42.728
2017,20,26,max_verstappen,5,1:42.913
2017,20,26,ocon,6,1:44.301
2017,20,26,sainz,7,1:43.378
2017,20,26,hulkenberg,8,1:43.781
2017,20,26,perez,9,1:43.854
2017,20,26,grosjean,10,1:44.534
2017,20,26,alonso,11,1:43.858
2017,20,26,massa,12,1:44.367
2017,20,26,wehrlein,13,1:45.166
2017,20,26,gasly,14,1:45.642
2017,20,26,brendon_hartley,15,1:47.672
2017,20,26,ericsson,16,1:45.598
2017,20,26,stroll,17,1:45.553
2017,20,26,vandoorne,18,1:44.663
2017,20,26,kevin_magnussen,19,1:44.990
2017,20,27,bottas,1,1:42.091
2017,20,27,hamilton,2,1:42.220
2017,20,27,vettel,3,1:42.781
2017,20,27,raikkonen,4,1:43.087
2017,20,27,max_verstappen,5,1:43.158
2017,20,27,ocon,6,1:44.710
2017,20,27,sainz,7,1:43.443
2017,20,27,hulkenberg,8,1:43.739
2017,20,27,perez,9,1:43.894
2017,20,27,grosjean,10,1:44.328
2017,20,27,alonso,11,1:43.712
2017,20,27,massa,12,1:44.266
2017,20,27,wehrlein,13,1:45.075
2017,20,27,gasly,14,1:45.071
2017,20,27,ericsson,15,1:45.719
2017,20,27,stroll,16,1:46.466
2017,20,27,vandoorne,17,1:44.793
2017,20,27,kevin_magnussen,18,1:44.948
2017,20,27,brendon_hartley,19,2:04.536
2017,20,28,bottas,1,1:42.229
2017,20,28,hamilton,2,1:42.202
2017,20,28,vettel,3,1:42.636
2017,20,28,raikkonen,4,1:43.314
2017,20,28,max_verstappen,5,1:42.978
2017,20,28,ocon,6,1:44.326
2017,20,28,sainz,7,1:43.421
2017,20,28,hulkenberg,8,1:43.413
2017,20,28,perez,9,1:44.248
2017,20,28,grosjean,10,1:44.556
2017,20,28,alonso,11,1:44.133
2017,20,28,massa,12,1:43.990
2017,20,28,wehrlein,13,1:47.499
2017,20,28,gasly,14,1:44.976
2017,20,28,ericsson,15,1:45.402
2017,20,28,stroll,16,1:45.996
2017,20,28,vandoorne,17,1:45.026
2017,20,28,kevin_magnussen,18,1:47.108
2017,20,28,brendon_hartley,19,1:44.380
2017,20,29,bottas,1,1:42.852
2017,20,29,hamilton,2,1:42.832
2017,20,29,vettel,3,1:42.623
2017,20,29,raikkonen,4,1:43.205
2017,20,29,max_verstappen,5,1:43.177
2017,20,29,ocon,6,1:44.537
2017,20,29,sainz,7,1:43.620
2017,20,29,hulkenberg,8,1:43.684
2017,20,29,perez,9,1:44.274
2017,20,29,grosjean,10,1:44.281
2017,20,29,alonso,11,1:43.916
2017,20,29,massa,12,1:43.943
2017,20,29,gasly,13,1:45.065
2017,20,29,ericsson,14,1:44.966
2017,20,29,stroll,15,1:46.601
2017,20,29,vandoorne,16,1:47.080
2017,20,29,kevin_magnussen,17,1:45.242
2017,20,29,wehrlein,18,2:08.628
2017,20,29,brendon_hartley,19,1:44.324
2017,20,30,bottas,1,1:42.676
2017,20,30,hamilton,2,1:42.979
2017,20,30,vettel,3,1:42.881
2017,20,30,raikkonen,4,1:43.182
2017,20,30,max_verstappen,5,1:43.263
2017,20,30,ocon,6,1:44.692
2017,20,30,sainz,7,1:43.565
2017,20,30,hulkenberg,8,1:43.843
2017,20,30,perez,9,1:44.011
2017,20,30,grosjean,10,1:44.289
2017,20,30,alonso,11,1:43.596
2017,20,30,massa,12,1:43.838
2017,20,30,gasly,13,1:46.822
2017,20,30,ericsson,14,1:47.442
2017,20,30,vandoorne,15,1:45.057
2017,20,30,kevin_magnussen,16,1:44.898
2017,20,30,wehrlein,17,1:44.466
2017,20,30,brendon_hartley,18,1:44.178
2017,20,30,stroll,19,2:04.163
2017,20,31,bottas,1,1:42.394
2017,20,31,hamilton,2,1:42.599
2017,20,31,vettel,3,1:43.238
2017,20,31,raikkonen,4,1:43.022
2017,20,31,max_verstappen,5,1:43.013
2017,20,31,ocon,6,1:46.717
2017,20,31,sainz,7,1:45.812
2017,20,31,hulkenberg,8,1:43.806
2017,20,31,perez,9,1:44.352
2017,20,31,grosjean,10,1:44.464
2017,20,31,alonso,11,1:43.520
2017,20,31,massa,12,1:44.014
2017,20,31,vandoorne,13,1:44.983
2017,20,31,kevin_magnussen,14,1:45.060
2017,20,31,wehrlein,15,1:44.272
2017,20,31,brendon_hartley,16,1:46.017
2017,20,31,gasly,17,2:04.998
2017,20,31,stroll,18,1:43.681
2017,20,31,ericsson,19,2:05.365
2017,20,32,bottas,1,1:42.236
2017,20,32,hamilton,2,1:42.338
2017,20,32,vettel,3,1:42.983
2017,20,32,raikkonen,4,1:42.860
2017,20,32,max_verstappen,5,1:42.794
2017,20,32,hulkenberg,6,1:43.837
2017,20,32,perez,7,1:43.902
2017,20,32,ocon,8,2:04.254
2017,20,32,grosjean,9,1:46.363
2017,20,32,alonso,10,1:44.237
2017,20,32,massa,11,1:44.225
2017,20,32,vandoorne,12,1:44.784
2017,20,32,kevin_magnussen,13,1:44.541
2017,20,32,wehrlein,14,1:44.547
2017,20,32,brendon_hartley,15,1:44.278
2017,20,32,gasly,16,1:44.303
2017,20,32,stroll,17,1:44.299
2017,20,32,ericsson,18,1:48.176
2017,20,33,bottas,1,1:42.317
2017,20,33,hamilton,2,1:42.243
2017,20,33,vettel,3,1:43.330
2017,20,33,raikkonen,4,1:43.224
2017,20,33,max_verstappen,5,1:43.260
2017,20,33,hulkenberg,6,1:43.981
2017,20,33,perez,7,1:44.266
2017,20,33,ocon,8,1:43.510
2017,20,33,alonso,9,1:44.207
2017,20,33,massa,10,1:44.220
2017,20,33,grosjean,11,2:04.566
2017,20,33,vandoorne,12,1:44.356
2017,20,33,kevin_magnussen,13,1:44.706
2017,20,33,wehrlein,14,1:44.492
2017,20,33,brendon_hartley,15,1:44.004
2017,20,33,gasly,16,1:43.844
2017,20,33,stroll,17,1:48.864
2017,20,33,ericsson,18,1:44.360
2017,20,34,bottas,1,1:42.790
2017,20,34,hamilton,2,1:42.389
2017,20,34,vettel,3,1:43.414
2017,20,34,raikkonen,4,1:43.167
2017,20,34,max_verstappen,5,1:43.056
2017,20,34,hulkenberg,6,1:43.741
2017,20,34,perez,7,1:43.654
2017,20,34,ocon,8,1:42.623
2017,20,34,alonso,9,1:43.979
2017,20,34,massa,10,1:44.005
2017,20,34,grosjean,11,1:43.369
2017,20,34,vandoorne,12,1:45.102
2017,20,34,kevin_magnussen,13,1:47.157
2017,20,34,wehrlein,14,1:46.994
2017,20,34,brendon_hartley,15,1:44.285
2017,20,34,gasly,16,1:44.136
2017,20,34,ericsson,17,1:44.991
2017,20,34,stroll,18,1:49.396
2017,20,35,bottas,1,1:42.142
2017,20,35,hamilton,2,1:42.299
2017,20,35,vettel,3,1:43.125
2017,20,35,raikkonen,4,1:42.782
2017,20,35,max_verstappen,5,1:42.987
2017,20,35,hulkenberg,6,1:43.733
2017,20,35,perez,7,1:43.192
2017,20,35,ocon,8,1:42.922
2017,20,35,alonso,9,1:43.732
2017,20,35,massa,10,1:43.858
2017,20,35,grosjean,11,1:43.227
2017,20,35,vandoorne,12,1:47.124
2017,20,35,kevin_magnussen,13,1:44.641
2017,20,35,wehrlein,14,1:44.645
2017,20,35,brendon_hartley,15,1:44.520
2017,20,35,gasly,16,1:45.706
2017,20,35,ericsson,17,1:43.686
2017,20,35,stroll,18,1:47.263
2017,20,36,bottas,1,1:42.043
2017,20,36,hamilton,2,1:41.964
2017,20,36,vettel,3,1:42.884
2017,20,36,raikkonen,4,1:43.381
2017,20,36,max_verstappen,5,1:43.011
2017,20,36,hulkenberg,6,1:43.840
2017,20,36,perez,7,1:43.145
2017,20,36,ocon,8,1:43.052
2017,20,36,alonso,9,1:43.709
2017,20,36,massa,10,1:43.642
2017,20,36,grosjean,11,1:43.321
2017,20,36,vandoorne,12,1:44.647
2017,20,36,kevin_magnussen,13,1:44.755
2017,20,36,wehrlein,14,1:44.660
2017,20,36,brendon_hartley,15,1:44.293
2017,20,36,gasly,16,1:47.516
2017,20,36,ericsson,17,1:43.567
2017,20,36,stroll,18,2:06.584
2017,20,37,bottas,1,1:41.867
2017,20,37,hamilton,2,1:41.928
2017,20,37,vettel,3,1:42.531
2017,20,37,raikkonen,4,1:43.013
2017,20,37,max_verstappen,5,1:43.266
2017,20,37,hulkenberg,6,1:43.344
2017,20,37,perez,7,1:43.173
2017,20,37,ocon,8,1:43.337
2017,20,37,alonso,9,1:43.583
2017,20,37,massa,10,1:43.649
2017,20,37,grosjean,11,1:42.943
2017,20,37,vandoorne,12,1:44.557
2017,20,37,kevin_magnussen,13,1:44.395
2017,20,37,wehrlein,14,1:44.513
2017,20,37,brendon_hartley,15,1:44.399
2017,20,37,gasly,16,1:44.441
2017,20,37,ericsson,17,1:43.830
2017,20,37,stroll,18,1:43.077
2017,20,38,bottas,1,1:41.942
2017,20,38,hamilton,2,1:41.939
2017,20,38,vettel,3,1:42.191
2017,20,38,raikkonen,4,1:43.007
2017,20,38,max_verstappen,5,1:43.252
2017,20,38,hulkenberg,6,1:43.096
2017,20,38,perez,7,1:43.190
2017,20,38,ocon,8,1:43.144
2017,20,38,alonso,9,1:44.026
2017,20,38,massa,10,1:43.535
2017,20,38,grosjean,11,1:42.905
2017,20,38,vandoorne,12,1:44.677
2017,20,38,kevin_magnussen,13,1:44.497
2017,20,38,wehrlein,14,1:44.442
2017,20,38,brendon_hartley,15,1:46.923
2017,20,38,gasly,16,1:44.157
2017,20,38,ericsson,17,1:43.616
2017,20,38,stroll,18,1:43.381
2017,20,39,bottas,1,1:42.218
2017,20,39,hamilton,2,1:41.988
2017,20,39,vettel,3,1:42.423
2017,20,39,raikkonen,4,1:43.034
2017,20,39,max_verstappen,5,1:42.656
2017,20,39,hulkenberg,6,1:43.239
2017,20,39,perez,7,1:43.130
2017,20,39,ocon,8,1:43.064
2017,20,39,alonso,9,1:43.105
2017,20,39,massa,10,1:43.445
2017,20,39,grosjean,11,1:46.400
2017,20,39,vandoorne,12,1:44.873
2017,20,39,kevin_magnussen,13,1:46.834
2017,20,39,wehrlein,14,1:47.230
2017,20,39,brendon_hartley,15,1:44.710
2017,20,39,gasly,16,1:44.071
2017,20,39,ericsson,17,1:43.647
2017,20,39,stroll,18,1:42.907
2017,20,40,bottas,1,1:41.811
2017,20,40,hamilton,2,1:42.012
2017,20,40,vettel,3,1:42.291
2017,20,40,raikkonen,4,1:42.819
2017,20,40,max_verstappen,5,1:44.326
2017,20,40,hulkenberg,6,1:43.253
2017,20,40,perez,7,1:42.921
2017,20,40,ocon,8,1:43.120
2017,20,40,alonso,9,1:43.338
2017,20,40,massa,10,1:43.250
2017,20,40,grosjean,11,1:43.551
2017,20,40,vandoorne,12,1:46.292
2017,20,40,kevin_magnussen,13,1:47.053
2017,20,40,wehrlein,14,1:46.724
2017,20,40,brendon_hartley,15,1:46.361
2017,20,40,gasly,16,1:44.448
2017,20,40,ericsson,17,1:43.953
2017,20,40,stroll,18,1:43.167
2017,20,41,bottas,1,1:41.577
2017,20,41,hamilton,2,1:41.722
2017,20,41,vettel,3,1:42.249
2017,20,41,raikkonen,4,1:42.573
2017,20,41,max_verstappen,5,1:43.230
2017,20,41,hulkenberg,6,1:42.812
2017,20,41,perez,7,1:42.948
2017,20,41,ocon,8,1:42.796
2017,20,41,alonso,9,1:43.742
2017,20,41,massa,10,1:43.054
2017,20,41,grosjean,11,1:43.144
2017,20,41,vandoorne,12,1:45.893
2017,20,41,kevin_magnussen,13,1:44.368
2017,20,41,wehrlein,14,1:44.500
2017,20,41,brendon_hartley,15,1:44.534
2017,20,41,gasly,16,1:44.436
2017,20,41,ericsson,17,1:44.288
2017,20,41,stroll,18,1:42.991
2017,20,42,bottas,1,1:41.406
2017,20,42,hamilton,2,1:41.605
2017,20,42,vettel,3,1:41.959
2017,20,42,raikkonen,4,1:42.537
2017,20,42,max_verstappen,5,1:42.133
2017,20,42,hulkenberg,6,1:42.581
2017,20,42,perez,7,1:43.169
2017,20,42,ocon,8,1:42.764
2017,20,42,alonso,9,1:43.465
2017,20,42,massa,10,1:43.385
2017,20,42,grosjean,11,1:42.869
2017,20,42,vandoorne,12,1:44.571
2017,20,42,kevin_magnussen,13,1:44.266
2017,20,42,wehrlein,14,1:44.207
2017,20,42,brendon_hartley,15,1:44.730
2017,20,42,gasly,16,1:44.696
2017,20,42,ericsson,17,1:44.318
2017,20,42,stroll,18,1:42.934
2017,20,43,bottas,1,1:41.965
2017,20,43,hamilton,2,1:41.938
2017,20,43,vettel,3,1:42.182
2017,20,43,raikkonen,4,1:42.545
2017,20,43,max_verstappen,5,1:42.028
2017,20,43,hulkenberg,6,1:42.730
2017,20,43,perez,7,1:43.198
2017,20,43,ocon,8,1:42.922
2017,20,43,alonso,9,1:42.880
2017,20,43,massa,10,1:43.457
2017,20,43,grosjean,11,1:43.279
2017,20,43,vandoorne,12,1:44.573
2017,20,43,kevin_magnussen,13,1:44.196
2017,20,43,wehrlein,14,1:44.226
2017,20,43,brendon_hartley,15,1:44.546
2017,20,43,gasly,16,1:44.388
2017,20,43,ericsson,17,1:44.382
2017,20,43,stroll,18,1:43.009
2017,20,44,bottas,1,1:42.316
2017,20,44,hamilton,2,1:41.974
2017,20,44,vettel,3,1:42.316
2017,20,44,raikkonen,4,1:42.745
2017,20,44,max_verstappen,5,1:42.526
2017,20,44,hulkenberg,6,1:42.662
2017,20,44,perez,7,1:42.972
2017,20,44,ocon,8,1:42.758
2017,20,44,alonso,9,1:42.337
2017,20,44,massa,10,1:43.266
2017,20,44,grosjean,11,1:43.107
2017,20,44,vandoorne,12,1:44.252
2017,20,44,kevin_magnussen,13,1:44.280
2017,20,44,wehrlein,14,1:44.390
2017,20,44,brendon_hartley,15,1:44.193
2017,20,44,gasly,16,1:44.385
2017,20,44,ericsson,17,1:44.748
2017,20,44,stroll,18,1:43.174
2017,20,45,bottas,1,1:41.576
2017,20,45,hamilton,2,1:41.712
2017,20,45,vettel,3,1:41.842
2017,20,45,raikkonen,4,1:42.576
2017,20,45,max_verstappen,5,1:42.312
2017,20,45,hulkenberg,6,1:42.851
2017,20,45,perez,7,1:42.789
